id	gene2
GTEX-111VG	-0.273918212852891
GTEX-1122O	-0.905506720556477
GTEX-1128S	-0.2601353880384
GTEX-113JC	0.579962646397659
GTEX-117XS	1.07535910090609
GTEX-117YW	0.687641433174337
GTEX-1192W	1.42204802594787
GTEX-1192X	-0.915462852673931
GTEX-11DXX	0.247703094572325
GTEX-11DXY	0.940590696309119
GTEX-11DZ1	-1.1694334435785
GTEX-11EI6	1.95216908909493
GTEX-11EM3	-0.361835073651814
GTEX-11EMC	1.97847483630819
GTEX-11EQ9	1.37918254781369
GTEX-11GS4	0.778264276939831
GTEX-11GSO	0.437727298660287
GTEX-11GSP	0.748170987068362
GTEX-11LCK	-0.188386520675445
GTEX-11NUK	-0.760491237297788
GTEX-11P81	0.743935401119119
GTEX-11P82	1.70448373444253
GTEX-11TTK	-0.597832766681484
GTEX-11TUW	-1.76515744271085
GTEX-11UD2	1.14180945626065
GTEX-11VI4	-1.02929646367592
GTEX-11WQK	-1.41132419137862
GTEX-11XUK	1.88486286488975
GTEX-11ZTS	-0.194077412169715
GTEX-11ZTT	-1.5323194366522
GTEX-11ZVC	0.63774395100369
GTEX-1211K	-0.237573281671643
GTEX-1212Z	-0.826754664892529
GTEX-12584	1.06161917178707
GTEX-12C56	1.28725306871
GTEX-12KS4	-0.11979909879834
GTEX-12WSA	-0.683099197700999
GTEX-12WSE	-0.717257649027215
GTEX-12WSG	1.03608904495921
GTEX-12WSJ	-0.495680627721601
GTEX-12WSK	0.303961605145218
GTEX-12WSL	-1.46466546384151
GTEX-12WSN	0.79091097621705
GTEX-12ZZY	-0.780017665447699
GTEX-12ZZZ	1.27843034533462
GTEX-13111	0.85731401374753
GTEX-13112	2.84324851361864
GTEX-1313W	0.63866696713954
GTEX-1314G	0.787898453373125
GTEX-131XG	-0.268805745487138
GTEX-131XW	-1.70459512506857
GTEX-131YS	2.57483133438384
GTEX-132NY	0.517118092496492
GTEX-133LE	0.154967751180836
GTEX-139D8	-0.878828446924579
GTEX-139TT	0.331103001259818
GTEX-139UW	1.47593124673946
GTEX-13CF2	-0.967504528655295
GTEX-13CF3	1.25102054736783
GTEX-13D11	0.178153146813647
GTEX-13FH7	-0.33474022092731
GTEX-13FHO	0.425154381517164
GTEX-13FTW	-0.744605005767389
GTEX-13FTX	1.3661662058765
GTEX-13FTY	0.87842534369721
GTEX-13G51	-1.74581846209559
GTEX-13IVO	3.91163584938511
GTEX-13N2G	0.588296841829015
GTEX-13NYC	-0.753649358181971
GTEX-13NYS	0.754660008782259
GTEX-13NZ8	0.561482080582775
GTEX-13NZA	-0.320315662616393
GTEX-13NZB	-0.442330377641591
GTEX-13O1R	-1.05727878920177
GTEX-13O21	1.37923199479749
GTEX-13O3O	-0.150280506111687
GTEX-13O3P	0.242165224027038
GTEX-13O3Q	-1.12730982054971
GTEX-13OVG	1.69848751641617
GTEX-13OVH	-0.495206594133444
GTEX-13OVJ	-0.138853237847359
GTEX-13OVK	-0.397132243201068
GTEX-13OVL	-0.68469875473077
GTEX-13OW5	-0.980963127832712
GTEX-13OW6	1.50781292798452
GTEX-13OW7	0.611095994698878
GTEX-13OW8	-1.36211354254049
GTEX-13PVQ	-0.901821758046434
GTEX-13PVR	0.043936218511772
GTEX-13QJ3	0.0374101109345138
GTEX-13RTJ	-1.42364547031712
GTEX-13RTK	-0.813240458551472
GTEX-13SLW	-0.0919223530771191
GTEX-13U4I	-0.422784295644331
GTEX-13VXU	-1.06555259641249
GTEX-13W3W	-1.44629469227706
GTEX-13W46	1.37797087518294
GTEX-13X6H	-0.477588105386238
GTEX-13X6I	-1.91923345164634
GTEX-13X6J	-2.20387697005024
GTEX-145MF	-1.19022165379114
GTEX-145MI	0.421886312378597
GTEX-145MO	-0.0417754166384283
GTEX-146FH	0.464962386017625
GTEX-146FQ	0.0846601540633814
GTEX-146FR	0.376980777960077
GTEX-14753	-1.11965040356932
GTEX-147F4	0.787378678276375
GTEX-147GR	-0.153623625976804
GTEX-148VI	-0.0127230244881793
GTEX-148VJ	1.03031395473521
GTEX-14A5H	-0.116217359666522
GTEX-14A5I	-1.21026549498145
GTEX-14A6H	-1.65197537099173
GTEX-14ABY	1.12535096154024
GTEX-14BIL	0.919032613622412
GTEX-14BIM	-0.467368876859036
GTEX-14BIN	0.0704534348307253
GTEX-14BMU	-0.635397200053232
GTEX-14BMV	-1.68886369131869
GTEX-14C5O	-0.0621075225881751
GTEX-14DAQ	1.91278019049316
GTEX-14DAR	0.299794582648385
GTEX-14E6C	-0.878273679706368
GTEX-14E6E	-0.0732741057937563
GTEX-14E7W	-1.05206704747868
GTEX-14ICK	0.832392551631534
GTEX-14JG1	-0.835194447765489
GTEX-14JG6	1.53866822509494
GTEX-14LLW	0.413346287489201
GTEX-14LZ3	0.672233412601829
GTEX-14PHX	0.82024604468229
GTEX-14PII	-0.0628866665506015
GTEX-14PJ6	-1.07444648810128
GTEX-14PJM	1.27133786981535
GTEX-14PK6	1.28282403967584
GTEX-14PN3	-0.689032837329986
GTEX-14PN4	0.72736231604185
GTEX-14XAO	1.57448827474112
GTEX-15CHC	-1.28477901715992
GTEX-15D1Q	-0.899681932963807
GTEX-15DCD	0.459752041175048
GTEX-15DYW	0.69654725803023
GTEX-15EOM	0.448741857284486
GTEX-15ER7	-0.748099201864657
GTEX-15ETS	-1.42520387011338
GTEX-15EU6	-0.600160401031196
GTEX-15G19	-0.598727569899026
GTEX-15RIF	0.559910088217099
GTEX-15SB6	0.673045076928359
GTEX-15SHU	0.403715506290932
