ind_ID	Adrenal_Gland	Artery_Aorta	Artery_Tibial	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Substantia_nigra	Colon_Sigmoid	Esophagus_Mucosa	Minor_Salivary_Gland	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Testis	Thyroid	Vagina
GTEX-15DZA		0.134607843890245	-0.981924365858991				0.349818507122483									-0.37385378589142	
GTEX-15EO6					0.34297372650667	0.0805834299594206	-0.169086848242696				-0.158701141566539		0.499267425967768			0.841662739567319	
GTEX-15EOM			0.435618263584065					-0.213458239292118						-0.291380757206702			
GTEX-15ER7	-0.969416229993317	0.0348588049971118		0.238531115192056	-0.280455801924516	1.14171260760848	0.183292344905807	0.085837745492007		-0.0923292357931362	-0.561156817762556		-0.476027024060566	0.570161520790024		-0.417166757866174	0.875991091494461
GTEX-15ETS		-0.841982904650793	-0.268874549652725				-0.588185077232431	0.703161710865581						0.34390972386612		0.00881532032865569	
GTEX-15EU6	0.743480909149057		0.275805350441546					0.835153093470404	0.118683834418423	0.502599158246366			0.130695123829943	-0.0193940908232234		0.493410103663717	
GTEX-15G19		0.945515601124574		-0.0136856925429135	1.78176441251252		0.128805570545093				0.532539961159226		-0.0541970178212332	0.349484000928479	0.180445600328483	0.21308486902489	
GTEX-15G1A			-0.0980553907240959										-0.0277792494720288			0.280810160801412	
GTEX-15RIE							0.671438987781812	-0.146849908124858					-1.34336535685044		-0.357882128432037	0.317966406595507	
GTEX-15RIF		0.100364441008982					-0.160920324010576	0.114352624627198		-0.34008355867716		0.191898074785506		-0.179410454252421	-0.332938089550926		
GTEX-15RIG													0.127206577747507	-0.175064519133933			
GTEX-15RJE		-0.305155329989272	0.215531455782576		-0.183312965314606	0.0310798348764766	-0.285409170672727	-0.931735250540412	-0.288616401423781				-0.321125009111102			0.387995212638088	
GTEX-15SB6								0.316155957804891						-0.315808429402157		0.170220348809651	0.409700050934635
GTEX-15SHU	-0.54645812089754	0.0967096921863623						0.789617564024158						-0.166081203083666		0.438613080554439	0.622233748581931
GTEX-15SHV		-0.487802758720131							0.414667377954675	-0.31804008678101				-0.113770585438739	-1.85571612000866	-0.972175809888708	
GTEX-15SKB			0.35012556437935										0.130192640037488		0.438602078419502		
GTEX-15UF6		0.396282036027091	-0.132015587656013				1.29704511635598	0.199839186104132		1.38918880262024	0.503809757337437		0.586469046576692	-0.0595210320998221		-0.356448833441773	-0.252150110034756
GTEX-15UF7			-0.156816427189324				0.222796425777431	-0.0329860948899819		-0.780768559066726							
GTEX-15UKP										0.298526275488936				-0.333210396067429			
GTEX-169BO								0.282524115440166								0.899962979524853	
GTEX-16A39								0.85756513495042									
GTEX-16BQI							-0.696845705155734	0.235250972438943					0.418867127855729	0.287850597428374		-0.792619611887227	
GTEX-16GPK			0.381791826504583	0.461967431611191							0.760610125786404	-0.950401568734038	0.179878337572915	-0.326262250984379		-0.0662012585387938	
GTEX-16MT8	0.258676300540782		0.141238034402909					0.187133889065775		0.0578568133666112			0.201910136542319	0.685287290652345		-0.700786972785228	
GTEX-16MT9													0.780313939090639				
GTEX-16MTA			0.541839584119807				0.546280614980141	0.0214198577770205				0.0958930750153031	0.0139112761220593		-0.967653387354424	0.410450756932766	
GTEX-16NPV			-0.235634513649742	-0.648620557191511													0.364166045933709
GTEX-16NPX								0.600933034824787					-0.00657269089801635	0.0472509106191471		-0.537616875737876	
GTEX-16XZZ		0.0890222454621094	-0.0315160615459844	-0.32407456185455	0.740426190860795		-0.404525325938336				-0.0953047580188005	0.109791868470344	-0.582784451331007	0.0360783324186628	-1.75289487552075	0.767153116223435	
GTEX-16YQH			-0.18222013074553	0.549968156898469	-0.300788530086145						-0.0875964867763325	-0.186435098487235	-0.10507141283245	0.541260219987491	0.605218032993887	-0.355334572746041	
GTEX-16Z82				0.0804046636090143	-0.461001363420274	0.156097452993618	-0.574876257078193	0.063559072142512			-0.004889410784884		-0.290957692473198		0.185743459655469	-0.387800104288653	
GTEX-178AV			0.0249393697595463					0.0840475401373411	0.054561598793206	-0.626465763252037		-0.46081990169226	-0.00229742518291258			0.613766390249259	
GTEX-17EVP		-0.162754300321642	0.19814980149339	-0.606364140781048	0.659558522942063	-0.0267821891877048					-0.184929123160407		-0.0328381942815208	0.579791679847721		0.545839708914337	
GTEX-17EVQ		0.170023258304259	0.891821265414058	-0.0578527034426367	0.111858872391117			-0.533303190532327			0.222464033142932		1.13324415396695	0.157322705946117		0.470797429495426	
GTEX-17F96		-0.702059684759472					0.923062695422836	0.243662926435511					0.129133211454249	-0.0651523943693801		0.541260702528536	
GTEX-17F97			-0.139799288764149	-0.213966401098211	-0.0127698828205014								0.0698998334074654	-0.327376795307651	1.33589431819385	0.42632462336948	
GTEX-17F98		0.0337712378842315	-0.680042406167887					-0.317810551371969		-1.08550223922808			0.303726834735589	0.70034508341277			
GTEX-17F9Y			-0.236438160423348				0.398520361117315						0.268822647805461			-0.726544735371736	0.213478127577079
GTEX-17GQL		-1.10162916306958	-0.455926978331146				-0.0700716634156836							0.094627795876442	0.530060903803263		
GTEX-17HGU	-0.0382485810064338		0.656156685801011				-0.697208451345541	-0.0650955863742001		1.17969426241734			0.286701648897144	0.616294075301559	0.0500164108703705	0.989023003413912	
GTEX-17HHY	-0.799937824994637		0.211438394756347		1.34129005340271						0.161245384664158	1.1156324953291	0.070234022755477	-0.0327619797520859	1.41312272072094	0.361517914214444	
GTEX-17HII		0.491441169082097	0.412369384534443	-0.250482788864649							-0.200493108371728	0.317219523552914	0.180730407865531	0.203829333255755	0.723374847367511	-0.312470594641337	
GTEX-17JCI					0.432102022638249		0.43762001473211	0.492926526585115					0.276290044091742	0.606135266095979		0.355284433637915	-0.0444029792867644
GTEX-17KNJ	-0.218050581243749	0.952783013352684	0.0945942404637462				-1.12955504731776	-0.389981812927164	-0.0274715942678173	0.0768235583408096			-0.207152733048335	-0.156627233369792	0.275521429603945	-0.579613992398517	
GTEX-17MF6		0.0739524366884949	-0.489928666312724		0.141038925874324					-0.199314782417541			-0.455339426130858	-0.529266753850717	0.177533049263637	0.0668975863368017	
GTEX-17MFQ			0.643522512252508				-0.0712115000162014	-0.0868905725528452	0.490671478697993			0.024264063327318	0.0586121611327815	-0.252838460102964	0.387309459338214		
GTEX-183FY			-0.65080037090344				0.165730520959557	-0.764688748894004					0.225338816158203	-0.019234815400827	-1.08563571340707	-0.705441756714664	
GTEX-183WM				-0.343584620780618	0.238843616777134		0.572512401588429	0.11437801627415					-0.15856386819534	0.0443502077398844		0.183509538452681	0.0475253041632171
GTEX-18A7A	-0.119430079375781	0.205456269558808	-0.0366461914494979					-0.126884996183964		0.362504580048402			0.0406538167718864	0.0976583095562436		0.0124217724359886	-0.123887185744786
GTEX-1A32A			0.453757921383642				-0.0112560634912359	0.0814884903157599			-0.54004134281317		-0.0708172940113205	0.240073009164558			
GTEX-1A3MV	0.194467407307063	0.635832448425545	0.847511016608186				-0.204305944302875	-0.365034231228181	-0.488863789989414			-1.08788430749718	-0.793539011838256	-0.342356272301748	0.235047154171083	0.684344422156334	
GTEX-1A3MW	0.824966260063062		-0.35056178898975							-0.749924472905113	-0.0177577803449382		-0.256597200531423	0.0797470918593087			
GTEX-1A3MX			0.0985988862023946			-0.447193388318119	-0.0324136182384095				-0.18518605098587			-0.36886393670112	-0.493571364853019		
GTEX-1A8FM											-0.927704994082017					-1.01057765693711	-0.652348711657255
GTEX-1A8G6			-0.518449813705801								-0.472468348923666		0.127662645050017			-0.30003158830529	
GTEX-1A8G7			0.177447844020389			-0.163446767392728					-0.0486339751769455		-0.136812137758619			0.33287121494745	
GTEX-1AMEY		0.279676747759485						0.371208548568625	0.393081762004744				-0.235566089434397	-0.0250630128791884		-0.570399513312291	
GTEX-1AMFI	-0.144834295668702	-0.405899789782546	-1.12074068702427				-0.016450408854881	-1.39356949274733		-0.740032977214296			-1.16941274980179	-0.928880529521583		-0.675890666304986	0.27539769056064
GTEX-1AX8Z	-1.1634240241033	0.549437303997821	0.187250268777147						0.475334017373727	-0.570900664348204		-0.278029179812111	0.131704739547552	0.145756684595627	0.122380438920014	0.452447608091436	
GTEX-1AX9I		-0.139151076068933						0.540488659112139					-0.397330901664197		-0.243424488403765	-0.138376315788556	
GTEX-1AX9J	0.555246670687123						-1.01572048731948	-0.304288289151104		-0.449019506503974		-0.202939923497975	-0.248969711764828	-0.596767614692627	-1.59101333907767	-0.821855093625988	
GTEX-1AX9K			1.25534596132445				0.105265185048385	0.711111896924351	0.341567113601764	0.0844681109814804		1.17545828083597		-0.0612581297038685	0.427428258635542	1.07418975985228	
GTEX-1AYCT		-0.0409330176219531					-0.0914649827868579			-0.0310784108622886				-0.0764810348437656	1.30554237814723	0.319250098562365	
GTEX-1B8KE	0.69679813611616	-0.451129098565157	0.361970525829605				1.05186330200771	0.484133736527188		-0.0697435437861237		0.466982202616366	0.146952422905877	0.212944838289712	1.08152217836395	-0.533226128777371	
GTEX-1B8KZ	0.891956908068529		0.923199456177962					-0.152737831739713	0.343020067653042	0.577718940046379		0.1649033909284	0.89875401027604	-0.163940030653264	-0.473648592252656	-0.171714045606885	
GTEX-1B8L1	0.900911328837475		0.245636884614297				0.501029311744362				0.0879842763917623					0.615505262181783	
GTEX-1B8SF			-0.335513120417185						-0.203966877479485				0.57262509464768	0.0490074808422819	1.48286427130081	0.608445586488962	
GTEX-1B8SG		0.413599098282439	0.378242669256042	1.49371321483453		0.689171380535014					-0.419499082522123			0.181446527197341		0.0801131579972834	
GTEX-1B932			0.467910103444389				0.326541882600483		-0.258545625583377	0.0100476578783709			-0.319914434316783			0.10130715200833	
GTEX-1B933		-0.219035870499907			0.761363421272806	0.972370038666065		-0.0245852782585692		0.918598709160176	0.559840445526032		1.0394685069951				
GTEX-1B97I			-0.423332506903369				0.720446057976943	0.368353373243228				-0.143014874822431	-0.38759920159057	0.319831481427716		0.771312743640855	
GTEX-1B97J									-0.193934058227485	0.206884853814343							
GTEX-1B996			-0.724910518612568	0.41888772859858	-0.566136392950926	-0.505675716153678	-0.31129000463526			1.56376669505961	0.0131951858325744		-0.0965008503175164		-0.307141713995319		
GTEX-1BAJH	1.51340657202868		0.578722626017652				0.147979857537026				0.0642073693631544		0.636838633285796	-0.152793380666762	-0.523375954143572	-0.410666588544709	
GTEX-1C2JI		-0.733431803607693	-0.289429112553656				-0.161746718399588	0.594271866491935		0.956778826374601			-0.0729514605617552	-0.0824197908220128		-1.44240980052864	
GTEX-1C475	-0.270094941607983						1.23324155691423	-0.637380842653963						-0.32768681427116			0.759969778742279
GTEX-1C64N					-0.86808670604752				-0.0228500664304685					-0.661092073890662	-0.412845854185335	-0.0681953628830868	
GTEX-1C6VR			0.188502101237258											0.381438608735419	0.695634801560343	-0.21069081893219	
GTEX-1C6WA											-0.149656511342289		0.839255024447236				
GTEX-1CAMQ			0.533640778719095											-0.15973941947556		0.119962364823326	
GTEX-1CAMR	1.2206923703272											0.673774953020651		0.13039999430225	0.123847600995013	-1.61974790309485	
GTEX-1CB4H													-0.121245140595217			0.721942411661717	
GTEX-1CB4J											-0.076560875782805			-0.253340704624224	-1.33316260289356	-0.035349424678331	
GTEX-1E1VI								0.170325300756036					0.574754918432997	0.303260160582181	-0.561562972798193		
GTEX-1EH9U								-0.340292835239859	0.534506669052815		0.092249991461398		0.33349774771063			0.017031893720275	
GTEX-1EU9M		0.476549137120908						0.731052323797054				0.293305776821869	0.87324805196417		0.720554684965787		
GTEX-1EWIQ								-0.306087100896733					-0.208387733645929				-0.469675010983988
GTEX-1EX96								-0.119582630031487					-0.415438667600846				
GTEX-1F48J											0.36227806216026						
GTEX-1F52S													-0.375400792277182				
GTEX-1F5PK								-0.177396404411366									
GTEX-1F5PL	-0.715260171448972									0.5739011137018							
GTEX-1F6IF											-0.315181164436433				-0.881738582258561		
GTEX-1F88F								0.231549077392366									
GTEX-1GF9V											0.644390381897926						
GTEX-1GF9W											-0.134229860650398						
GTEX-1GL5R								0.541045954665047									
GTEX-1GMRU															0.640447717380999		
GTEX-1GN1U											0.673677181873161						
GTEX-N7MS			-0.174541942499604	-0.208096573521036	1.35272967250886	-0.593313585682793					0.184831749608631				-1.18256464297549	0.191155324964157	
GTEX-N7MT		0.272448838524551		-1.09577673263511	-0.0143326174732443	-0.644611325657299		0.0606966170719293			0.284099470938174						0.308772847423966
GTEX-NL3G																	0.815721993611274
GTEX-NL4W				0.269199670707532	0.00654344811271534	0.386890838981116											
GTEX-NPJ7				0.668472705300579	0.730324410189871	0.634521175964848					0.379127441876112						
GTEX-NPJ8		0.134672729085626	-0.322942430690264	-0.566442713138144	-1.0365228750646	0.15058210232043		-0.27076686837297		0.0497249890807317	-0.918981171463726	0.552646347976805		-0.0957266943304453	-0.79213695250791		
GTEX-O5YT	0.386214227587246	-0.345658846370972	0.775467147199247							0.566133026423537				0.175390400978696	-1.48150968403341		
GTEX-O5YV	0.139593974873569	0.295531176192531	0.716619173009013					-0.253247127554581									
GTEX-O5YW		0.933007263099844	-0.0632899384144008											0.177030073514179			
GTEX-OHPM		0.798318288769738	-0.225879567335586							0.532606158761624				-0.347548564488907	-0.558252536492666	-0.191641887501152	
GTEX-OHPN			1.046786408594		0.709390281292042	0.384502278336445											
GTEX-OIZG		-0.673770086901126						-0.570729214608166						0.0269838879720321		-0.313730441735833	
GTEX-OIZH	0.603039236906148		-0.484595887887944					-0.682575166602124				-0.597808890515097		-0.022884264397735	-0.936447421620796		
GTEX-OIZI		-0.177988177804465	-0.15052374891055					0.464578327417382							1.0420157596086	-0.164469162536055	
GTEX-OOBK	0.0333355061276738	-0.257640692042798						-0.397628526006616		-0.654541596425961		0.218586796687917		-0.0494360096453418	0.142921153476743		
GTEX-OXRK	0.986513077478639		0.428005954854723					-0.0666119087730082						0.0706570183527149		0.0583388557291171	
GTEX-OXRL		-0.518145428608933	-0.428214225392435					-0.263955579978009						-0.153258857007076	0.754693862069066	-0.510586767927476	
GTEX-OXRN			-0.112368704418782					0.338404945296747			0.476328732541056			0.609868756318991			
GTEX-OXRO			-0.864623676839655			0.0858234403050959								-0.293189564614385		0.0992332175041433	
GTEX-OXRP			0.639246617388536					0.0876474179709225						-0.443238769645946		0.338069614713366	
GTEX-P44H		-0.925841578116237	0.289283145058531	1.69285112796347										0.111988944497973			
GTEX-P4PP		-0.14348591835621	-1.12272206014124					0.0855703408415273		0.142629793030854				-0.908757629487755			0.197084318979913
GTEX-P4PQ		0.15817249229741						-0.526142784698663		0.243961521607233				0.139277511631471		-1.26424705529036	
GTEX-P4QT	-1.01849462563177		-0.635361202978804					-0.0815864327043012						-0.0539570962224458		0.346423896812167	
GTEX-P78B		-0.508889919002411	-0.482240000738415					-0.420332232840671								-0.262781328984566	-0.457689023960015
GTEX-PLZ4			-0.143188617006492					-0.394687590684364						0.113696133981382		-0.180314309390253	-0.120128433259478
GTEX-PLZ5	0.573206152368889	-0.538528781174711						0.988149507488964						0.215786432827205	-0.224983883564551		
GTEX-PLZ6	0.290926181734484	0.0653899073443322	0.444747454651069					-0.256166842843558		-1.40890063662412		0.367671308389534		0.138241344249277	1.40473809886299		
GTEX-POYW		0.618146072712601						-0.0302024412061394								-0.241690423303601	
GTEX-PSDG		0.267728048792113	1.02592935677859					0.158525001323218		0.748531877897523				0.481720401703652			
GTEX-PVOW			-0.744902590940796					-0.45421445866125			-0.469347914100957			-0.130244039395486			
GTEX-PW2O	0.204921531583303	0.287294747561742	-0.198072964737847							0.60163525006017					0.969498126655778		
GTEX-PWCY	0.0827601371061851	0.407501881640053	0.225063111550375					0.186576070304875						0.404636900913184		0.397361359413579	-0.286246570962124
GTEX-PWN1			0.313530430611525					0.649682719330173								0.516723553227503	0.197843176555721
GTEX-PWO3				-0.462283436756738	-0.422400339045732	0.0246887399086708								0.167087721057862			
GTEX-PX3G	0.0243829877040942	-0.771984095628274	0.0900537114762109							-0.521406221904358				-0.394140038625336		-0.818057376940784	-0.299976645231466
GTEX-Q2AG		0.896035487543269	0.420933907898993	0.553402465866548	-0.221007876355038	-0.901852916917351					0.0639416906007053			-0.173361715863274		-0.0201517638097188	
GTEX-Q2AI	-0.949641088084127		0.496461965608115					-0.852664575875649		0.634775427097723		-0.46917073131088		-0.121210232663949	0.657214077255298	0.0364407161478453	
GTEX-Q734	-0.622846744973645		0.670864848093271							0.307297632833378				0.17921822338082		0.352546474835839	0.102611498015067
GTEX-QCQG	-0.382750339787911	0.810536572342993	0.223058353129969					-0.149725266951469		-0.176117040109271				0.017495713992467			-0.218748319352649
GTEX-QDT8		0.153337002940357	1.12466116067583	0.32634559886532	0.617161919052007	0.201426995803198								0.233386620852947			0.0079189139610972
GTEX-QDVJ	-0.0965897239300589	0.16650931089493	-0.00606977443165915					-0.298798262210491		0.219035652698325				0.142181952286687		0.214263080846617	
GTEX-QDVN	-0.238864278956013	0.644518527396918	-0.0916386427123201					0.290123898895265		-0.281484236125182				0.0415661305307967		0.209913968735973	
GTEX-QEG4		0.463581252888756	-0.772109391351876					0.585603105742028				1.04881963923603		-0.0454494949762374	0.443518993820799		
GTEX-QEG5	0.864886786200273	-0.0916579871962323	-0.840783795171829					0.0437912813891656							0.0750392821473323	0.044468859579741	
GTEX-QESD		0.265893569931812						0.636573133199265		0.306936159423032				-0.356512439704163			
GTEX-QMR6				-0.471569585962493	0.00644137147183157	-0.170224517855771											
GTEX-QMRM	0.319188358047893	-0.438614978248929								0.267619255412053		-0.0302855518160558			0.711752337760096		
GTEX-QV31		-0.698900338003014	1.1219001242628							-0.399389059497506		0.707004227092539			-1.44461086322544	1.14155217148519	
GTEX-QV44		-0.158800405898509	0.457208680036282					-0.405681561984216		-0.320817019683621		0.0920445183831425		-0.652835683546606	0.514781622232313	-0.368261663433956	
GTEX-QVJO		0.790767680361114		0.606750839539722	0.44365159673869	-0.103626946299661					0.419916646261253			-0.0499541495532554			-0.048906398841022
GTEX-QVUS		0.291833993336518		0.496587327707448	-0.986210907155318			0.337809466746927									
GTEX-QXCU		0.699866571634294	1.42441230600983													0.554409768024696	
GTEX-R3RS								-0.509336247410317						-0.382538015752063		0.122065889408551	
GTEX-R55C	0.560219155429911		-0.0518088716960194					0.156158810086499							0.763753078154663	0.509775483674063	
GTEX-R55E		0.0293303291274385	-0.829019426290918	-0.262071618835718	-1.08046024087777			-0.374623222609837			0.556292393943201			0.419621532897643	0.390438566764484	0.339000294154042	
GTEX-R55G	0.212947825099563	0.0888348026503993						0.607579957959604		1.84778551950347				-0.0373184930385988		-0.493704545659489	
GTEX-REY6	-0.088300567691378	-0.106895391159873						-0.243956521705616				0.592480371873145			0.139568863586351	-0.417265681234978	
GTEX-RM2N	-0.673409368321079		0.703192263033333					-0.306937820288469		0.581666476772689		-0.435030172986627		0.366150852573695	-0.314510692729867	-0.312373469341426	
GTEX-RN64			0.0771636139841682					0.173146106661522						0.130771699402169	-0.878587140066562	1.17986198038554	
GTEX-RNOR			-0.317285942951021					-0.948736515194559			-0.115808581110946			-0.0664790041661371		-0.629214079940077	
GTEX-RTLS			0.0910920868669766					0.104982462340136						0.519035049599166		-0.820261756052022	
GTEX-RUSQ	-0.649129732133886	0.430504983674669	-0.093068661623144					0.902954785720431						0.0123765838599368	0.122125987250243	0.304589129141865	
GTEX-RVPV			-0.404303297431333					0.615072514047791								-0.698299597189401	
GTEX-RWS6		0.0984782039932796	1.07905355643943					-0.153657952578612		0.653130789583135				0.369637817905852		0.72324671560905	0.0917045496521554
GTEX-RWSA		0.219310021614102	-0.236851372302211									-0.0583774794452383		0.494635286588887	-0.206532035601871	0.379693547956009	
GTEX-S32W	0.0110095531192719	-0.0717274040692719	-1.17190780921331					-0.237449351299355		-0.580654024715614				0.264808870980749		-0.528436116824548	
GTEX-S33H	-0.100752617100787	0.053846270270858	-0.8705421880332					-0.218602957964992		-0.877109223247099		0.16704287896578			-1.37468506693477		
GTEX-S3XE	-0.292888514463808	-0.910419696162836						-0.0622273787139298		0.411296534397416		-0.29574045363018			0.841606218976428		
GTEX-S4P3		-0.0959414308715842						0.125964828219181		-0.710228943752231							-0.291216567827432
GTEX-S4Q7	-0.729154479958423		0.36336348975903					0.464182097357265				0.0135717220215205			0.256936595231608		
GTEX-S4UY																	0.00502889347219033
GTEX-S4Z8	0.58574105035936	0.63024958418245													0.205619274640144		
GTEX-S7SE			-0.325485244443494	-0.851326513787099	-1.10472410416486	0.472769252440838								-0.374968635872651	-0.21042035196938	0.2462257067328	
GTEX-S7SF								-0.604341024120207								-0.449064914988123	-0.328576854724899
GTEX-S95S		-0.461180201293373	0.0980416798387692					0.507332754568335		-0.404117558607646		0.632857240911502		-0.242202709204966	0.457483624015133		
GTEX-SE5C								-0.116427212722441		-0.898678312842818						-0.031808898161558	-0.404467857716763
GTEX-SIU8			-0.362149354014234											-0.523163530683588		0.562455561172437	
GTEX-SJXC		0.161610705936835	-0.824528658634881									-0.114581197189522		-0.413136124658248		-0.0777846167227696	
GTEX-SN8G			-0.624460439491383											-0.546201348021669		0.342728929755328	
GTEX-T2IS			1.18009489638186		-0.567267208494998	0.0591315682524844		-0.181799996979743			-0.305563594038053			0.35730705354778		0.461651557319669	0.597891217244512
GTEX-T5JC		0.0263292753641355	0.346160901688535	-0.586677874085833	0.126560901026644	-0.138421035570838		-0.065410575337781			0.410712280580302	-0.910203361618614		-0.331515972048932	0.844445977011239		
GTEX-T5JW								0.26343710570921		0.45315006333503				-0.217645312209986		1.33978093942083	
GTEX-T6MN		0.830943213934032	1.26382932393568	-0.170444466017874	0.214716503701178	0.376943093641208					-0.302381034567531			0.143481054130816	-0.114198505225383	-0.984017248422314	
GTEX-T6MO	1.60594092089759		-1.19514780355788					0.461595789015847						0.575269856694547		0.280369235781907	0.097837768430473
GTEX-T8EM		0.855209187582779	0.605844440574768					-0.0775707700375462		0.224254768431155		0.344385557162741		-0.510937150754211	-0.594381573258683	-1.1421537912044	
GTEX-TKQ2	-1.08795688125953		0.624065974864493							-0.152890861338374					0.365996074317127		
GTEX-TMMY	0.206196111371504	0.349285593437055	1.0034580489998					-0.188255443984826		-0.0537314314171551				0.414467918807011		1.05861282782079	-0.0423396087282364
GTEX-TMZS														-0.371540769112455			
GTEX-TSE9			0.982550216058238	-0.779003507073467	1.09440235943848			-0.402624794690143			-0.25046417828026			0.790254705376214		0.515411814541915	0.365776103492679
GTEX-U3ZH		-0.881864139925044	-0.586190277288651					-0.247561377994602				-0.271214195110465		0.0779385296597167	-1.8281337775544		
GTEX-U3ZM	-0.25401393488989	-0.14086060410997						-0.62870503859193				0.543643359079575		-0.11091978851085	0.542382742726509	0.121821165594918	
GTEX-U3ZN	0.162783280600457	0.260135110112134	-0.546060271402877					0.0371874348544993						0.229663517541456		-0.301604264700061	-0.90254581620723
GTEX-U4B1	-0.604687847488022		-0.441715568685156					0.612439941365339		-0.59440056048921		0.410262007761594			-0.42879931356969	0.0276606248144557	
GTEX-U8T8			-0.00477594391078361											0.547290540761882	-1.07341177410451	0.311504806709292	
GTEX-U8XE		-0.449329559665041	0.384792384016734					0.362231704769526		-0.0164612063477854		-0.530863808022336	0.558805385676744	0.232539527563196	0.136945774712387		
GTEX-UPJH		-0.314502941397799	-0.538144034692342										-0.490927733618693	-1.15896174125824	-1.30675433521617		
GTEX-UPK5		0.286051409791209						0.679708279954091					0.0397391518519303				
GTEX-UTHO					-0.921250482208083	-0.221226619076122					-0.26154435415048	0.0380306382473678					
GTEX-V1D1	0.136431022996417	0.934079222212454	0.482146933807708					-0.0343776923700871		0.0745172242574699		0.861549774988681	-0.0160228502151833	0.627380852660193	-0.396490974905831	-0.234120503070376	
GTEX-V955	-0.349716287765875	0.365909683465612	-0.576572113962557				0.386575962653586	-0.362616916046944		-0.0507089035157093		-0.398160122661635			-0.338691100637226	-0.160849252938637	
GTEX-VJWN			0.438725775403699											0.744321469809016			
GTEX-W5WG	-0.517122064500264		-0.222993627803664					0.653582830296676		-0.581499936513023				-0.152112718701252		0.621266250005956	0.326082890233492
GTEX-WEY5			-0.264210238514886					-0.502344971203362					-0.218299931638402			0.646989541972182	-0.242811205138772
GTEX-WFG7		-0.185198436431704	0.194397754426591				0.267683451939389	-0.150039517711606		1.02699746294182		-1.0395979356858	-1.01176103004075			-0.398863157667843	
GTEX-WFG8	-0.816204414377533	0.114178029666436					0.464412646106076	-0.358211804116994		0.641961762595502		0.600133358140536	0.154933524486946	0.271229430195161	-0.456342471194258	-1.20002097346179	
GTEX-WFJO								-0.632182829003916	-0.247305203053883	-0.591817835555322						0.809563736407692	
GTEX-WFON		-0.284551147742378	-0.06284292360844				-0.537452707762594	-0.716179561435249		0.0335337158422913		-0.607546021953166	-0.281794863730517	-0.444563746549773	-1.09477392244514		
GTEX-WH7G		0.492442703005779						0.460598349037149	0.93389871867458	-0.623361926208306		0.579231973427725	-0.150759747794282	0.0840155979533368	-0.358613839856533	0.80319293373589	
GTEX-WHSB		-0.684484995466422						0.167292847142869	-0.271709465317081	0.466325935862957			1.00257185103608		0.730850096822459	-0.699922194265753	
GTEX-WHSE			-1.07726258492936	0.378715752992321	0.160952308481173	0.0312973338810202		-0.486630975909598			0.00239866591083012		-0.883054312780929		0.368307714248426	-0.662013056583692	
GTEX-WHWD		0.151829798124139	-0.571435264153277				0.410914263889775	0.184124741361148		0.0694556316760353			-0.0514885116500787				
GTEX-WI4N							-0.594677417352676			0.200671123835598			-0.0932199079628561	0.377587750936378			
GTEX-WK11								-0.565731753935028				-1.25819739625675	-0.768634150153879		-0.758082669813617	0.0675800350362098	
GTEX-WL46			-0.551069627361938		-1.36779202940229	0.125199372790816					-0.529558149869717					0.347137276785945	
GTEX-WOFL														-0.330861127966644		-0.394179405952033	
GTEX-WOFM			-0.178402585388299					0.179803186330418	-0.415495772380671			-0.837121435836889			-0.360403140162508		
GTEX-WQUQ	-0.238812348027398	-0.332383090102049					-0.52913133924444	-0.56554627762743		-0.730163447331181				-0.12943028505413			
GTEX-WRHK			-0.38518534797735				-0.0130080732783068	-0.801695429587771		-0.241072329073262				-0.522300167118016			
GTEX-WVLH				0.140732289953493	-0.12669580251115	-0.0812535337432574		-0.40455871134509			-0.24537521234582				-0.305271281135857	0.536584848501139	
GTEX-WWYW			0.205618096975494	0.713179240177557	0.419438149809975						0.275240872128497					-0.0204695229470339	
GTEX-WY7C	0.59138343274656	-0.713859785485986	-0.254500670605443				-0.689738536447957		-0.39835609408879	-0.67057029744559		0.190398819579285	0.0243364491997206	-0.0292413238703538	0.71028942763505	-0.618867501003833	
GTEX-WYBS			0.873042490942237										0.00588129614805735			-1.07336411558129	
GTEX-WYJK		-0.620492031789033	0.175261967214152					0.0943566486123065		0.293229749969975		-1.54414745492147	0.451575171784405	0.0480935121142931	0.153991293515118	0.111382202135622	
GTEX-WYVS	0.012917953129425	-0.358794628258963	-0.398050101194222				0.485851711412583	0.45714377977261	0.124616743821424	0.437347741164073			-0.733491462066906	-0.397278881870743		0.535043598567432	0.230864877314155
GTEX-WZTO		-0.324661559889656	-1.00809523155606	0.539987148087393	-0.24309136146368						0.388172060894169	-0.361395214199664		0.308082770373173	0.273763939660528		
GTEX-X15G							1.00562772909876	-0.537807318234684	-0.434864148474778	-0.306688942249308						0.610012910520688	-0.186400637487221
GTEX-X261			-0.399703947714817	-0.571844191004155	0.50430038724692				-0.514567087231837		-0.449056286052243			-0.330088308205606	0.852915442213066		
GTEX-X4EO		0.467377879956391					-1.2061656534729	0.481370981287045					-0.277228094872947	-0.499134515644675			
GTEX-X4EP		-0.0834024943985556	0.250119218255998					0.317772512280599			-0.0864887528609966		0.376810210778229	-0.349837978013896			
GTEX-X4LF	-0.384767657885113							0.69311389095965		-0.46811556283052						0.38704548332204	
