id	Adrenal_Gland	Artery_Aorta	Artery_Tibial	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Substantia_nigra	Colon_Sigmoid	Esophagus_Mucosa	Minor_Salivary_Gland	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Testis	Thyroid	Vagina
GTEX-12WSE					0.199101939531657						-0.807812045018876			0.0763438098220267		-0.107918583128443	
GTEX-12WSF					0.156732762185927	1.07300284853579					-0.806547858753916		-0.100091685180291				
GTEX-12WSG	-0.699224881513615						1.60005177987382	-1.22951397577141		-0.337906365094489				0.0799021955743691		-0.107309212013307	
GTEX-12WSH			-1.66334545419242		0.198811223403114	1.07888703100126					-0.813472688508586		-0.0873044899347149		0.567788357829024	-0.108585678375792	
GTEX-12WSI															0.565777629715531		
GTEX-12WSJ	-0.698532844962692						1.56357475749529						-0.134464003047079	0.0810300720407524		-0.1079187444872	-0.412129855370643
GTEX-12WSK	-0.699312240660798	2.57428901111722	-1.67702619892364					-1.22729104108262		-0.341035254141786			-0.0126541357688753	0.0747829598707225		-0.105183283425892	
GTEX-12WSL	-0.698531375181615		-1.66651425309234				1.58086627328406	-1.22424406747946	-2.4941072554882	-0.310052329357107			-0.00663731151530031	0.0780846248807638	0.565091485160217	-0.107893693784225	
GTEX-12WSM			-1.66816400428898	1.46938350903635	0.13371626001413		1.55519677191173		-2.50421378918121		-0.809450499122535		-0.186813801394231		0.57197123007848		
GTEX-12WSN	-0.687100836445845	2.56835689923525	-1.67011634830016						-2.50547873353398	-0.328967396107838			0.00938672956567647	0.0754618643248033		-0.105953112176427	
GTEX-12ZZW			-1.66775867412705		0.144942502007744		1.59488037714903	-1.23918862646808			-0.813008630322295						
GTEX-12ZZY		2.5650466136418	-1.66829190743016		0.158639869211664		1.56224523007228	-1.23176878817475			-0.81238601713688		-0.129402066673983	0.0794755533332898	0.567576591973947	-0.108181338439784	
GTEX-12ZZZ	-0.698033442263407				0.154635199721221							1.15419734273059	-0.0137980637959798	0.0735862454818744		-0.104387687462281	
GTEX-13111	-0.697596946446676	2.57116759789593	-1.66058052475434				1.57114004808277	-1.20917052311695	-2.50072820227069			1.12592953654598		0.0808369500045523	0.562358526674421	-0.10772410612827	
GTEX-13112				1.4605081402491	0.159886978588862						-0.816355606854054		-0.0346702739270319	0.0762504654498272	0.563251552995444	-0.10721936067295	
GTEX-1313W		2.54683420861469		1.4589168319826	0.167916278359156	1.08530096955288					-0.812527111751403		-0.0883668832638473	0.083537199281491		-0.111667654242953	
GTEX-1314G			-1.67240813878522						-2.47843063388312				-0.10306873401925	0.0799654574710616			
GTEX-131XG	-0.70103001643674		-1.67194679856713				1.55786268479191	-1.22575606097238		-0.37108828251587			-0.215570664884657	0.0855468636516408		-0.111804040413355	-0.407225102676453
GTEX-131XW		2.5706386161318	-1.67351616958017	1.46325952325968	0.105359288434934						-0.809937121540718		-0.0794914748922377	0.0833969841940683			
GTEX-131YS	-0.696283249105986	2.54897296096911	-1.65862671724776				1.62372975071632	-1.21533919876511			-0.81450688429465		-0.0411468987588929	0.0720900222505104		-0.104642107256938	-0.398851823200642
GTEX-132NY	-0.692346525537445		-1.67061614544237				1.61051731633933					1.15002773801132		0.0807941750207735		-0.108785484690297	
GTEX-132Q8			-1.66341717276232	1.45644211851289	0.177113252564073	1.13128497420241		-1.21298453338088									
GTEX-133LE		2.55119348850949	-1.66588818047619					-1.22048186163358					-0.0335644432292803	0.0795811630008577		-0.107565962631776	
GTEX-1399Q								-1.23016168301153					-0.0550440722032359				
GTEX-139D8		2.57203330656678					1.67185028578876						-0.0804663905812996	0.0763407515811845			
GTEX-139TT			-1.67165192447107		0.149321486250387						-0.811449629231824		-0.156828079247008	0.0885675750954387	0.568783538195422		
GTEX-139UW		2.56464737866425	-1.66591761949369				1.59707895751251	-1.2367379864326					-0.0487112932408617	0.0789814810975883		-0.112131569526311	
GTEX-139YR	-0.699804313670508	2.55052640779115	-1.66347742438967					-1.23242766942389		-0.422485586804375			-0.349357954890483			-0.105122970982569	
GTEX-13CF2				1.45997140153063		1.08289851766605	1.56675916464788		-2.49918817787074		-0.816370859869313			0.0744585208853574			
GTEX-13CF3	-0.69139661568784	2.56564473314806	-1.66805956529092				1.59789599294645	-1.21988897536383		-0.427089740506911				0.0721304415927244		-0.103522501009337	
GTEX-13CIG				1.46243259689686													
GTEX-13D11	-0.695394330953174	2.56450553026327	-1.6608027925557				1.59554768312807	-1.22511775046821		-0.360053451253492			0.0054735443908393	0.073736408322976		-0.104542179093162	-0.398945728018539
GTEX-13FH7	-0.694583084886747	2.55493758402716	-1.67327741497056				1.59823762861414	-1.23376640735966		-0.372390008692972			-0.0619061134178176	0.0761422785538227		-0.108557108373082	
GTEX-13FHO		2.55925088002089			0.165817066818033		1.4872785415231	-1.23584899368838			-0.802610645766785	1.13647957808585	-0.00358195845954293	0.0745508521468199		-0.104155818414977	
GTEX-13FLV		2.55892759607199		1.45819148970999	0.159548060602033			-1.22378823047149		-0.373859168165507			-0.0879338517917356			-0.111364142000481	
GTEX-13FTW	-0.701829813287205		-1.66893849514938				1.59935723886908	-1.23099671686274		-0.348144800908018		1.13444050577282	-0.135253281480572	0.0794764934085539	0.561544164342669	-0.108797627237634	
GTEX-13FTY			-1.67063916464607								-0.816288922241361		-0.105267318723364	0.0800933784820918		-0.108148140231264	
GTEX-13FTZ		2.55223957620517															
GTEX-13G51			-1.67304090178065	1.45956354142021	0.184909615519327	1.07455138784196	1.56509518615787	-1.21166498215086	-2.507775359806		-0.81210678842807	1.14628706805396	-0.00667599107018224	0.0761290990219487		-0.108293845678516	
GTEX-13IVO				1.45357940233527	0.182395562063055						-0.815836385015178		-0.0835532357778172	0.0718780657224826		-0.105532335694879	
GTEX-13JVG			-1.67125296226068	1.46049682660291	0.122588954059336				-2.52046829830047		-0.809139561047748		-0.121367676295			-0.108214732940215	
GTEX-13N2G		2.56716624165492			0.209101393362633	1.09185300671016	1.57617706429724				-0.812928344447742	1.1708966841598	-0.0319058565120438	0.0729463820475164	0.56005791168948	-0.10437618488373	
GTEX-13NYC			-1.65688538595159										-0.080447006223807	0.0796607385923957		-0.110923917608769	
GTEX-13NYS			-1.66959409796441	1.45971386148675	0.146922623194665	1.0901077196496					-0.811785289038585	1.13796745066421	-0.0122930109778805	0.0826997434901169			
GTEX-13NZ8			-1.66865064507761	1.46170952473439									-0.0147824070394965	0.0762006824868371		-0.106456562421319	
GTEX-13NZA				1.46127535844973							-0.814672472698334			0.0820325415170848	0.563529951393653	-0.108101289720698	
GTEX-13NZB			-1.67231075018122					-1.22143512408874						0.0827835574997961	0.570597576594549		
GTEX-13O1R		2.55161928374722					1.61054202023687	-1.22313862991517		-0.349578995974194	-0.809219176922306			0.0813968073575424	0.570842521784589	-0.108748637054412	
GTEX-13O21	-0.69989820727863	2.54546803467476	-1.66645149699489					-1.2296320067059	-2.5263112285778			1.12847305242383		0.0796374161597858	0.562240030061844	-0.109103961715171	
GTEX-13O3O	-0.695209624683303	2.55828548562296	-1.65730716248819	1.46652710321792	0.193914003350869	1.09539231864743							-0.0681879223799522	0.0708679295128366		-0.104167579726603	
GTEX-13O3P		2.55390310116148	-1.67238824788886											0.079624812103971		-0.106444354772598	
GTEX-13O3Q			-1.67238555870332	1.46953358779307	0.174189499328553	1.09075504237589		-1.21450625494673					-0.0913757134542671	0.0785978848361077		-0.107905530429586	
GTEX-13OVG		2.56532466624924	-1.66472598065593					-1.22305482132291					-0.0042284385392791	0.0782817340047919		-0.105946744340533	
GTEX-13OVH			-1.66432678794009	1.46377179874304	0.189806474713758						-0.810760388031222		0.00205363344549629	0.0769746104463276	0.556995505220165		
GTEX-13OVJ				1.46112218137961	0.155253111056413	1.10723775646507	1.6541183810177	-1.2467583859874			-0.813297461785504		-0.386017958196373	0.0922751010225656		-0.107579372668391	
GTEX-13OVK			-1.65683225037344				1.69828005799372	-1.22415343232706	-2.52573820410795				-0.0239936093290493	0.0759958856602377	0.570460847086618	-0.104534351587276	
GTEX-13OVL			-1.66409518881798	1.46239045539883	0.205913326365299				-2.50910050335376		-0.805173325866535		-0.00711418618944887	0.0758805032646537	0.565229614115403		
GTEX-13OW5		2.48641812543881		1.46185072732016	0.0982861983271093		1.54045610833623				-0.814123239853047		-0.123497266642127	0.0892449536996935	0.568183183538676	-0.11154326113494	
GTEX-13OW6	-0.699012078913626	2.52339802617812	-1.66442507281179	1.46162252012297	0.157287757208186	1.0755019709346	1.57696744458344				-0.812720056192645		-0.14627154771863	0.0823621567646799	0.562432187929324	-0.107023420816222	
GTEX-13OW7	-0.696468321965638		-1.67530052606015	1.46317091377026							-0.813831449673744		-0.0504538277298644	0.0794237998856016		-0.108158719417904	
GTEX-13OW8		2.56148124239429	-1.6578783806876	1.46392929904219	0.133784181775388	1.09999751512239	1.64024762370003	-1.22346757631727			-0.805059498473946	1.15114299183006	0.0758966560198588	0.069644628596824	0.564223608745806	-0.104130772374433	
GTEX-13PL6			-1.67093046558382		0.158509684399901								-0.10385778751354			-0.106818942990737	
GTEX-13PL7	-0.698004912539487		-1.66795578124337				1.5380953214915	-1.2324635015451		-0.343319879601023							-0.399935954480401
GTEX-13PLJ			-1.6701775685057								-0.814617382098532						
GTEX-13PVQ		2.58037263038914	-1.66997107574299				1.60771448211442	-1.23347971004191					-0.0403999724328173	0.07289934963181		-0.108121269458769	
GTEX-13PVR	-0.702037413531914	2.57202036536758	-1.66948772869247				1.5725700771338	-1.23181480405919		-0.382165162120327			-0.00415300283760494	0.0756697112694083		-0.109181330879879	-0.408393158634464
GTEX-13QBU	-0.698034572961061	2.5453268584727	-1.65925159571403				1.60742090105252	-1.22589748478641	-2.52432948037421				-0.0473593049236022			-0.106312785788658	-0.399450697846768
GTEX-13QIC			-1.6703209084254	1.4610582878566													-0.390608078591895
GTEX-13QJ3			-1.66556104017077					-1.22457007959311						0.0805423793813781	0.570898743009822	-0.107105858024908	
GTEX-13QJC			-1.6617964997261	1.46142156621713	0.183910452820135	1.08465387569132			-2.57642683759602		-0.81640438578072		-0.0387016812032305			-0.104137009063823	
GTEX-13RTJ			-1.66906342714157	1.46379916814136	0.0806756825182861	1.12073540656126	1.64578765706876				-0.807318978517051	1.14747645099508	-0.0767334293087498	0.0763544924720044		-0.103690624424573	
GTEX-13RTK		2.56392761350432	-1.66599223023306					-1.23213323549007						0.0804231727121509		-0.103710117810156	
GTEX-13S7M					0.180983770272774									0.0807812513652518			
GTEX-13S86			-1.67445468058977					-1.22088572050315								-0.107814061241696	
GTEX-13SLW				1.46491465818008	0.150145643760014	1.04140204973297	1.5730648823873				-0.819033550546209		-0.0767296542428799	0.0757926954762248			
GTEX-13U4I		2.57709519241044	-1.67099087419455				1.58597880354369	-1.23158735133721		-0.378906010367566			-0.0912902089833182	0.0866163965655835		-0.111263299467869	-0.399128819919742
GTEX-13VXU			-1.66839403121756		0.0665186580054094						-0.806759387202001		-0.0428217410845732	0.0809858910082802	0.567066194926109	-0.108518663325756	
GTEX-13W3W	-0.693281920278069	2.56234099789359	-1.66747505428435					-1.22013892386801		-0.374175155800457			-0.113915357797232	0.0830980218172525			-0.399388875151344
GTEX-13W46		2.56320687438484	-1.67576485110666					-1.21869346894821						0.0755021811120271		-0.111033318926224	
GTEX-13X6H			-1.66594065996079					-1.23150623463332		-0.39032185138578			-0.0533629700022616	0.0802130399274495		-0.112418334380121	
GTEX-13X6I		2.56425397988174		1.47182924731471		1.06960077902143	1.76383012438508	-1.20795763161751					-0.0467356931114498	0.074696620699718			
GTEX-13X6J				1.46468440337692	0.131599006059183		1.68207876838349				-0.806959599344036		-0.103720193258162	0.078881146279826		-0.105486223652473	
GTEX-13X6K		2.53836702978378	-1.67381863026517	1.46464777084194	0.187410512306685	1.0810447822828	1.5750732158114	-1.2253529135596			-0.809602644608098		-0.106859710218319				
GTEX-145MF			-1.68540013163765					-1.22284494763078			-0.810077431634765		-0.122815852787923	0.0798479855574062	0.569316310661307		
GTEX-145MH		2.58435209333163	-1.67098808172435	1.46017976512352	0.181111841749279		1.610070539801				-0.815536106932359		-0.0473464081790999		0.562432810100039	-0.108513158319261	
GTEX-145MI					0.16580980737467								-0.0209483302057367	0.0756585302896271		-0.101265243025403	
GTEX-145MO		2.54172048804936	-1.67445181556583				1.64557423615375	-1.22873618164921		-0.383717915936461	-0.815223615529037		-0.146066621975158	0.0749467721528145	0.561106555059793		
GTEX-146FH		2.55985609857184	-1.66649278139331				1.54698168452151	-1.23211508947014						0.07506380372795			-0.407823949875313
GTEX-146FQ		2.55555412679905	-1.66305965874561					-1.22128355107252		-0.339576324428209		1.1676295925914	-0.0172918049285611	0.0726728867628158		-0.105243047908303	
GTEX-146FR	-0.695891897244345	2.5709936960545	-1.66520671191317					-1.22577775193007	-2.48734866475575	-0.407782903176549				0.0743729930215906		-0.098122571877483	-0.392062415700479
GTEX-14753	-0.695708697711257		-1.66737618893505								-0.814083293345843		-0.204691036183956	0.0788869052079376	0.554892868722569	-0.106063144082099	
GTEX-1477Z				1.46030900796574			1.63468391866333				-0.813879947682737	1.14515256710916	-0.0698822284549101			-0.107001703968483	
GTEX-147F4	-0.6993029639016	2.5584694179948	-1.65735643800975	1.46744394975845							-0.813797731448774		0.012615008922338	0.0771661920517072	0.566227071535616	-0.107412660260239	
GTEX-147GR					0.18937599589378	1.12935239575117	1.62853229166439				-0.814212069907031		-0.0542879241353986	0.0719196824653304	0.562019536894289	-0.108874123062447	
GTEX-147JS			-1.67017415018504				1.56475536784183					1.14738257127086	-0.064000993400257		0.568413687956675		
GTEX-148VI								-1.22123951740917		-0.382120813747066				0.0831596214567181		-0.113983184866521	
GTEX-148VJ			-1.66591993854324				1.5879968737718	-1.22678363146587			-0.810392291969588	1.15367819900821	-0.0973308462897425	0.0816663094293088	0.563918735538479	-0.108605186089093	
GTEX-14A5H			-1.67303471908302				1.64863749231288				-0.814763502415825		-0.0380944462700329	0.0780637880123164	0.561678166219155	-0.108981587599155	
GTEX-14A5I	-0.701214978156828	2.56652040838902					1.56179336443257				-0.80577064824001			0.0813637994355361			-0.397917057949269
GTEX-14A6H			-1.66226900756297					-1.23853655567749					-0.0425409808310932	0.0766635028154354	0.569272905609282	-0.103794361026749	
GTEX-14ABY					0.106329768637002						-0.813177147803373	1.15861348031535	-0.00169470994740948	0.0766781466724941	0.565744808295631	-0.103230762364928	
GTEX-14B4R		2.56180236050557	-1.66553969348557					-1.22859876941083	-2.54580070273893				-0.0416647892204166		0.563115956887467	-0.104188370258291	
GTEX-14BIL				1.45919013489939							-0.810824244037631	1.15858574072392		0.0780600845182369	0.566000237651812		
GTEX-14BIM		2.59209432988487			0.190901237029251	1.15460211519018		-1.23111134164833			-0.812313502692947			0.0790494611416091			
GTEX-14BIN			-1.67456831688416		0.157092768464357	1.09899039944404	1.59055517821147	-1.22559043733633			-0.814374940846994		-0.0851726397682114	0.0778974273740294		-0.107556842676672	
GTEX-14BMU	-0.70738566548999	2.57105165216232	-1.6735964285336				1.53030004365461	-1.2249919432206		-0.339506252623005			-0.154829271586744	0.0864845570796877		-0.110888138033734	-0.397583819302694
GTEX-14BMV		2.55351233058507	-1.66308806640495		0.191425595804466						-0.808915563632231	1.13170878845057	0.00526311872752775	0.075198796149362		-0.100390304549963	
GTEX-14C38	-0.701597951720605							-1.22463379819808					-0.0826100722460928		0.570007282872806	-0.112420567698857	
GTEX-14C39	-0.696958853808772	2.57628742167536	-1.67333702736726		0.183853846631016		1.62916111466413			-0.331850420390754	-0.814037743344691		-0.00658348898634798		0.555164014026527	-0.104166527335146	
GTEX-14C5O		2.56094254227497	-1.66276564691768	1.46065083918939	0.176036526189986	1.08887824060204	1.58671112376796	-1.23454205918679			-0.81500950046361	1.14838803696113	-0.0491191832939871	0.0795481372241964	0.566190295787139	-0.10706414337291	
GTEX-14DAQ	-0.701333716753424	2.57413028526308	-1.66679716684638				1.61562476947426	-1.23122524467942			-0.816908224746717		-0.0122263652963515	0.0803699770441367		-0.111688149560189	-0.382483487912121
GTEX-14DAR	-0.697710341301257		-1.66773013712285					-1.22661020023085		-0.287123164417031		1.14157156671973	-0.0736429684569175	0.0836664621964359	0.568430339931758		
GTEX-14E6C		2.55071199957203	-1.65349415064002				1.59528264699338				-0.810412082980079		-0.0536853571449397	0.0799977587326238		-0.102913562163573	
GTEX-14E6D														0.076798409261456			
GTEX-14E6E	-0.694817969110501		-1.67225419368412				1.60957998748543	-1.23047067366756		-0.342532483050664		1.17160354728835	-0.00928634045787555	0.0769987863276704	0.563620646878793	-0.108447476584894	
GTEX-14E7W		2.56836641576898	-1.66350666223946		0.150560947060209						-0.806350457941253			0.07867137217239	0.570713251626404	-0.104216481600174	
GTEX-14H4A	-0.699903698946902							-1.2372199921542									-0.397813524324774
GTEX-14ICK								-1.2203139342413				1.15335850711895		0.08013022928299		-0.107399159350323	
GTEX-14ICL		2.56374127169317	-1.67607551361482					-1.2318265918896		-0.381548010739578			-0.0289133831536428			-0.111422214561824	
GTEX-14JG1			-1.67682715931171		0.142224682074171	1.08481225074428					-0.808394621754569		0.0418329539440305	0.0749756788158864			
GTEX-14JG6	-0.691688138727059		-1.67359861900961				1.59069488930707	-1.21206499948119		-0.46553580736695				0.0717225495745632			-0.397079856800979
GTEX-14JIY				1.46944066860994	0.144541008455222			-1.22664181113707	-2.53555465018996							-0.109291604120803	
GTEX-14LLW											-0.814747991941857		-0.0253286282515199	0.0785508046943516			
GTEX-14LZ3				1.4672994749177	0.16806033999858						-0.810782188321046		-0.0524015149797696	0.0815550726152784			
GTEX-14PHW														0.0825410360076225		-0.111915737380331	
GTEX-14PHX							1.65661185225273			-0.44879122103685			0.0336429695030456	0.0716483731455737	0.558152930489356		
GTEX-14PII			-1.67315061321214										-0.112602021718387	0.0809100991894219		-0.111425428196667	
GTEX-14PJ2		2.56979173845286								-0.47711007970664		1.14083345870784	-0.0969266503927103		0.563024735338869		
GTEX-14PJ4	-0.703653924399807	2.57183307967516					1.53126061449369	-1.22232644460895		-0.320054524449679		1.14500596116103	0.0250786265708838		0.566229634760543	-0.111442368501766	
GTEX-14PJ5			-1.67394236356868					-1.22862284530223					-0.126931627796098				
GTEX-14PJ6	-0.698799262778471	2.56974189343808						-1.23630057214448		-0.351059343448809			-0.136932962509285	0.0789800701361375		-0.107544724182117	-0.401879723289208
GTEX-14PJM		2.5619750374747	-1.65468671964595	1.45666508642285	0.192691502041769			-1.20749556880004		-0.327099172787771	-0.814999340687839			0.0742152322537587		-0.102729171693997	-0.389019205559006
GTEX-14PJN			-1.67816181861238					-1.22869442979101	-2.5134671348408	-0.379504539918098			-0.135355947161058		0.570122030313795		
GTEX-14PJO				1.45650541046572		1.1045777961144				-0.393577450181214		1.12637175055091	-0.0454394965299965			-0.107070737152283	
GTEX-14PK6	-0.703276779408849	2.56222253489748	-1.66908297433218				1.53109165703369	-1.22849613337819		-0.30088722580414			-0.0385941437535884	0.0764229760184785		-0.109274708648363	
GTEX-14PKU			-1.65525456677884							-0.416412967532143			-0.0696333648997078			-0.104427592502108	-0.407707682963799
GTEX-14PKV	-0.701268204547046						1.59683242474814	-1.22538403013237		-0.350242165979361			-0.0683617105114625			-0.11198956965815	
GTEX-14PN3	-0.7043109404624						1.57652950232476			-0.322648308542292				0.0822058954311447		-0.110063641816843	-0.386640706016545
GTEX-14PN4			-1.66909217368269	1.46118549772959	0.193396987287326	1.09708697000586			-2.53198703151998	-0.319823372844606	-0.812621105726289			0.0799121572590312		-0.10768548293861	
GTEX-14PQA				1.45782506561652	0.162028722753614						-0.810752161354685					-0.104425184441348	
GTEX-14XAO	-0.70174477248197												-0.0825643656680112	0.0836739193212334		-0.108753925095992	
GTEX-15CHC		2.5597735856105							-2.51161362116445				-0.00245389601863608	0.0757393393233348		-0.108683596772883	
GTEX-15CHQ			-1.66982938555288	1.46325470199757	0.131334138770628	1.07089318128689	1.54694798309794				-0.813411240157218		-0.196218610257619			-0.106918019824005	
GTEX-15CHR	-0.703711234516938											1.14963747999543	-0.0758105667350065			-0.107837227242512	
GTEX-15D1Q			-1.66200739771662										-0.000418508342388005	0.0764909528441054		-0.103929678959549	
GTEX-15D79			-1.66719844432947								-0.814761063252325						
GTEX-15DCD				1.46239020282856	0.199989871467829	1.10513131691152		-1.23023663193749			-0.81529787761452			0.0719981979496645			
GTEX-15DCE								-1.21976921160766									
GTEX-15DYW	-0.703157171033141	2.56239153942538			0.182743506392092	1.0988278455735	1.58267370950001	-1.21809703808785		-0.343626872356033			-0.0719759631979501	0.0815364943318038			-0.390895750429697
GTEX-15DZA		2.56460291968214	-1.66833254127328				1.57244692154976									-0.105917730518797	
GTEX-15EO6					0.227244285169219	1.11221885266917	1.57116953959838				-0.819099425132302		-0.0554386590562273			-0.104114812240887	
GTEX-15EOM			-1.6680915158968					-1.22470067091058						0.074819414997404			
