id	Adrenal_Gland	Artery_Aorta	Artery_Tibial	AverageContext	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Substantia_nigra	Colon_Sigmoid	Esophagus_Mucosa	Minor_Salivary_Gland	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Testis	Thyroid	Vagina
GTEX-11GSP	-0.977818947129615	-0.874704623658988	-1.12509783318396						-1.17976548990686		-1.01112543331315	-0.954940753703421		-1.26041523037883	-1.27979507237348			-1.03075485102008
GTEX-11I78	0.343983087033373	0.0490940602144785	0.131605648330813					0.267801475703958	0.16996582378743		0.0520425397057373						0.106547254100831	0.190855990922361
GTEX-11LCK		0.062873085921423	0.0150665291582586						0.204890099041548		0.0958202962871833			-0.0351990884973462	0.0847454271284889	0.143795485831266	0.0306982398685651	
GTEX-11NUK		0.276758605108168	0.325711885736576						0.320397379629877			0.411295772837625		0.32823191454969	0.430934650453612	0.37826155312629	0.331058106559766	
GTEX-11P81		-0.0102843610454091	0.0331325397243947					0.390381899680476	0.0668547389324737	0.0145693222277205				0.036057920954373	0.0764471109015338		-0.103277589984203	0.420588978280261
GTEX-11P82		-0.78991224618373							-1.06450096477016	-1.15120928715295			-0.896053424259624	-1.06893716823247	-1.17287043211377	-0.924249763276775	-1.25894243680205	
GTEX-11TTK															-0.256603812454834		0.350231748026725	-0.29156983457108
GTEX-11TUW		0.537898880659985	0.563890060729811					0.142148003700001	0.96094137034205	0.819388621428726		0.745268729636596	0.858501397926739	0.968145281459953	0.865260659189904	0.738882463241474	0.3953857176364	
GTEX-11UD2		-0.104671194815323	-0.314189162201722											0.0195361932761066	-0.126798472994525		0.0393601859946113	
GTEX-11VI4			0.685778446140369					-0.250900377825961	0.663576007679714		0.548556757748783			0.553537390798446	0.665820892199561		0.636969058634049	0.505656192206671
GTEX-11WQK		-0.262170693994935			-0.164377562069069			-0.097232762169866		-0.363960006239797		-0.420731754558436	-0.375616365650408	-0.376394424077844	-0.339072341804039			
GTEX-11XUK	-1.29484482055041		-1.40768776956638						-1.3158016064442		-1.11248647847319				-1.37514130988083		-1.58307345948501	-0.901806388275597
GTEX-11ZTS		-0.377041782317093	-0.506073558271264		-0.677953126761293		-0.355848664213439	-1.46026900518326	-0.426042585742861	-0.522323152514481		-0.565044567939969			-0.510023213938991		-0.349040779925695	
GTEX-11ZTT								-0.0704812050336421		0.766625166296012				0.87289936148929	0.820722113081045		0.417433352236643	
GTEX-11ZUS			-0.314492522257226		-0.473336695316693							-0.408484512863911	-0.597633204901159	-0.488777021053703		-0.339188245485971		
GTEX-11ZVC		0.38031964082047	0.41562519479874									0.523778776406325			0.600633419986783		0.578975088778628	
GTEX-1211K	0.326513576132278	0.0308249342255373	0.118524219801366					0.110498550980174	0.188808745636496		0.112196395903811			-0.164002656954505	0.0995548786738538		0.100992256738762	
GTEX-1212Z		0.257763984714099	0.611640167162268					-0.520299256280898	0.489309506779924			0.343581321220571		0.281318770732072	0.445733954194534	0.337040370434085	0.338403245435774	
GTEX-12584			-0.0125944913462381			-0.224631865284503						-0.211589804858516		-0.386893666044226	-0.167341278858782		-0.679459949253511	
GTEX-12BJ1	-0.397969623487645		-0.727997387965567					-0.175012500269938	-0.937894276998361	-0.673139407379406	-0.663105527846817		-0.7043471099886	-0.882679822386138		-0.704551358318882	-0.310232441479654	
GTEX-12C56		-0.788220368898324	-0.774804545631605						-0.939211658357276				-0.879745853246593	-1.36786722126457	-1.10026682288051	-0.88219923750608		
GTEX-12KS4		0.0856959520280549						0.369886942356745	0.0566057151699169					0.143307366829906	0.178549381312517			
GTEX-12WSA					0.814313499791744		0.530579345698834		0.428120872575009					0.451700523391831	0.609548249571002			
GTEX-12WSE						-0.752077941125633						-0.625295438909467			-0.69533644148566		-0.817368982262063	
GTEX-12WSF						1.16637474230613	1.18435227783735					1.0741627334666		1.31676180672418				
GTEX-12WSG	-0.708301302632017							-0.464044053177966	-0.78293826712303		-0.69412121417841				-0.85192277486759		-0.614920526988371	
GTEX-12WSH			-0.0147352342836355			-0.0290742801296926	-0.100837692225908					0.0493433111196436		-0.150657750347073		0.0148391616656152	-0.0749969633887125	
GTEX-12WSJ	0.404051628085861							1.16207314577085						0.747232272826283	0.703665934473165		0.575320061538376	0.337727102296804
GTEX-12WSK	0.147041956307437	0.0446214001544435	0.193874899637573						0.0595298624115441		0.187363973572017			-0.0292668628419011	0.0874258157104251		0.553536980668076	
GTEX-12WSL	0.588971112132746		0.815504839829753					0.762535801230714	0.637196361742357	0.803712475660524	0.739227631273949			0.902710970143255	0.920968545542619	0.72584534467371	0.706167562763027	
GTEX-12WSM			-0.571934392970284		-0.662396123704184	-0.329415117428909		-0.062649141072522		-0.0394292673375875		-0.209517706298016		-0.227179108615995		-0.242101283155968		
GTEX-12WSN	0.488346163983822	-0.0888829566926773	0.13843018777821							-0.105332767240287	0.0493554490431575			-0.161288391615156	-0.0328737000266471		-0.0443754020817256	
GTEX-12ZZW			-0.672050010216549			-0.686498390168189		-0.408377591505632	-0.7036562965305			-0.556344673892671						
GTEX-12ZZY		0.0924779751748017	0.16225502859877			0.136851047843307		0.406323328377638	0.350926598734764			0.192925916445242		0.0091537630847022	0.187681870333559	0.14811981308183	0.00593505785184192	
GTEX-12ZZZ	0.19449980531055					0.000614927904328046							0.0318319647262923	-0.160028992491736	0.0548830012552839		0.409664237406103	
GTEX-13111	-0.0819294301533715	-0.180470942416754	-0.347025063239877					0.122854417991347	0.0136737063878046	-0.181229697634509			-0.409655605231538		-0.248230795324981	-0.1328260722021	-0.0931099136541312	
GTEX-13112					-1.82348854219291	-1.75936346333785						-1.59010118116499		-2.03625771123379	-1.81440048862915	-1.50455553620249	-1.1011416574792	
GTEX-1313W		-0.412100305578319			-0.497819383969038	-0.570573745077789	-0.683533177310866					-0.442611641981951		-0.41822131118709	-0.563628024971851		-0.765633552245715	
GTEX-1314G			-0.718059153306189							-0.641668758947769				-0.798535428671005	-0.804401148612816			
GTEX-131XG	-0.0975321467972297		-0.194766121003376					0.571588836426471	0.116334417430915		0.101967894240111			0.258862805537722	0.0737528244049747		-0.267908490350567	-0.238132201974007
GTEX-131XW		0.366899175854462	0.55357410090518		0.465215694685557	0.552619676126368						0.580223416790666		0.652113607456074	0.577087349691766			
GTEX-131YS	-0.236709056331143	-0.399453342564292	-0.52343446276003					-0.171147663530966	-0.600473435787329			-0.447215331690597		-0.501299582974553	-0.556223588459507		-0.13947471034983	-0.471442170146247
GTEX-132NY	-0.0848054908146738		-0.174006383261595					-0.539732457354934					-0.0193071141420317		-0.116476612540355		-0.38641159617405	
GTEX-132Q8			-0.927033658957816		-0.964230340426335	-0.989948501654612	-0.561038330977935		-1.00292532331022									
GTEX-133LE		0.0317083248956485	0.0282520538772033						0.188351918171078					-0.00928995963448325	0.0874920075414674		0.0633294065572805	
GTEX-139D8		0.20311593467053						-0.859651701796757						0.319023755109548	0.348501921491221			
GTEX-139TT			0.222671971041421			0.0098073725630565						-0.0145346766521776		-0.161955728642232	0.0629213450831945	0.0352149840877494		
GTEX-139UW		-0.471209001412146	-0.685080225679535					-0.364508216373628	-0.638950981929603					-0.763792237092562	-0.708378558639867		-0.612360969495817	
GTEX-139YR	0.43659166196858	0.187276721083268	0.31281141277673						0.40645666155524		0.269897949904565			0.0139074282205728			0.644031324399231	
GTEX-13CF2					0.105681545785948		-0.0449267812401825	0.270581869037623		0.215198801705288		0.0926713716683008			0.070946390819385			
GTEX-13CF3	0.202897485567132	-0.125359979091229	-0.190634587798516					0.18546960696562	-0.12220618831954		-0.142913857044219				-0.103389031649281		0.175809690881142	
GTEX-13D11	0.301801142226086	0.0313719286296766	0.0193593931807807					0.284014822867293	0.096960514285338		0.0746822385959012			-0.107608665091054	0.111758547256008		0.41267284549387	-1.07278507311981
GTEX-13FH7	-0.0162429245456468	0.0316246418814739	-0.0963308894732569					0.272751739311204	-0.0743074314268334		0.0684740035130052			-0.0201144591753758	0.0359251708832194		-0.228174524133377	
GTEX-13FHO		0.174513338444326				0.241559458452187		0.42190736218746	0.272649392845453			0.289981927930398	0.333928056449629	0.223032972740037	0.325946311968654		0.279308946094497	
GTEX-13FLV		-0.16975599915829			-0.35258664264732	-0.216401130142184			-0.152443287929083		-0.0168547694292651			-0.317667656341956			-0.541633488121554	
GTEX-13FTW	-0.318169410875249		-0.0848353545734712					-0.0667649658311247	-0.154609022657476		-0.08680808138166		-0.124285566958213	-0.248040840609531	-0.160475912674571	-0.0787845635200563	-0.0932857512186965	
GTEX-13FTY			-0.239627789439079									-0.00307960124930029		-0.0644095497278857	-0.0844916801577867		-0.0431756921912612	
GTEX-13G51			0.357927992678726		0.699357671188361	0.707226460227661	0.698084530916737	0.980148089717291	0.819938179302182	0.688431096126205		0.699465939294772	0.531189002514709	0.898930196849243	0.751016859792939		0.486506428831836	
GTEX-13IVO					-0.865232088894817	-1.02556880378489						-0.888853281278037		-1.1050717139958	-1.08825643417759		-0.368390931652359	
GTEX-13JVG			0.353808059644613		0.65631962400387	0.386699512527809				0.436953091440875		0.415232035439314		0.395253307865306			0.350413450338289	
GTEX-13N2G		-0.180405826903082				-0.229805140822043	-0.241645591342932	0.137056331911776				-0.273033411764203	0.214655850804119	-0.200381596568906	-0.204319149426378	-0.172229675154234	0.374517548170821	
GTEX-13NYC			0.251808327844133											0.464749735290325	0.415766502446786		0.103297182406422	
GTEX-13NYS			-0.0834581224313068		0.262707767494364	0.0889729478795436	0.100511013790218					0.161833157710973	0.134017720599717	0.0453136091692736	0.0474906315450716			
GTEX-13NZ8			-0.436555563719322		-0.368203484027734									-0.314401324897423	-0.29970314992034		-0.290535147279101	
GTEX-13NZA					0.126244769846874							-0.0366927635816401			-0.0637099585135934	-0.0517828400112565	-0.18523568998643	
GTEX-13NZB			0.69716478261361						0.755561610130707						0.707354838802158	0.63453709268704		
GTEX-13O1R		0.477724320891363						0.627712002373255	0.851284612768478		0.541590212903756	0.702401577564795			0.709345127025753	0.585138249156974	0.505000182219464	
GTEX-13O21	-0.323051017444167	-0.183972534579554	-0.316932603216579						-0.330602727642482	-0.422655224601696			-0.0527697171990821		-0.247327579076079	-0.179934504683923	-0.13568196916534	
GTEX-13O3O	0.488910411618475	0.43158406441807	0.543471988644237		0.585784561245088	0.604889016429759	0.549307594671506							0.45329380753486	0.696885700039316		0.95184546799506	
GTEX-13O3P		-0.0585920158450308	-0.112108109387195												-0.0680177067955238		0.0141198359811	
GTEX-13O3Q			-0.21100377745671		-0.511247694292271	-0.134581142392018	-0.232937793216515		-0.0911164168859029					-0.184329785057306	-0.124529975686889		-0.109537500024695	
GTEX-13OVG		0.00840958107298702	-0.0323333734729418						0.127694111319237					-0.0846286093049126	0.0335687259310316		0.0615561554241469	
GTEX-13OVH			-0.10195946120313		-0.256111287801679	-0.34342117956583						-0.257692985342458		-0.522825975275498	-0.326217017641154	-0.294949836125972		
GTEX-13OVJ					-1.01128156424884	-0.960064425510268	-0.959550196683469	-0.558057995557829	-0.952455753576344			-0.827883909775354		-1.21949154128759	-1.01084796586872		-0.459461676439607	
GTEX-13OVK			0.319538992052668					-0.797712468278202	0.49781980236051	0.389152780008157				0.218252980510814	0.343338288882358	0.277793319037598	0.225659196211699	
GTEX-13OVL			0.264507852939453		0.524085537023968	0.156322139412942				0.294538804927207		0.15888482114871		0.125783031611363	0.168759745793071	0.153772169823166		
GTEX-13OW5		0.0465095551961994			0.195144259795513	0.129564677890899		0.555552270116583				0.173943841454989		0.246970649775584	0.104034081363182	0.141709908798405	-0.218472478668077	
GTEX-13OW6	-0.0460180958550429	-0.0436535790256494	-0.0469731376873144		0.252016918832672	-0.0371204696083638	-0.066522272747898	0.197615953188279				0.0146874062304498		0.0253783039281073	-0.02544353450892	-0.00395320373732883	0.0207469547347637	
GTEX-13OW7	-0.687700691832842		-0.494544635732538		-0.417610939362812							-0.524261068438616		-0.636487633553415	-0.630364103407965		-0.749534335823128	
GTEX-13OW8		0.292929851775346	0.488196353683791		0.617163902927197	0.412570401627079	0.742870586123544	-0.204941410917632	0.572804500515728			0.445709591164738	0.565079802589908	0.472411906130897	0.491757213336063	0.399236056032499	0.538333345818712	
GTEX-13PL6			-0.17377124184574			-0.109006837266005								-0.130306306417991			-0.268516174576517	
GTEX-13PL7	-0.163920993241032		-0.492889346276694					0.0889492974001015	-0.446369245201776		-0.295877152646726							-0.225512169904612
GTEX-13PVQ		0.221222359959742	0.145709784681922					0.486186871763769	0.301049844852872					0.127159055317647	0.352353383831601		0.0971206835457427	
GTEX-13PVR	0.100200257539024	0.0914347736043077	0.0575586173037114					0.36694653168546	-0.0691937353419846		0.169003463059712			-0.00040416764322225	0.197312236246001		0.149673716474391	0.167917822171611
GTEX-13QBU	0.996067063812412	1.07347178461446	1.4578248392149					1.32262788858348	2.14712333486918	1.47329508854254				1.35539817174779			1.14222907737668	1.05085938082659
GTEX-13QIC			-0.354702566860813		-0.376806773601755													-0.264198395316784
GTEX-13QJ3			-0.0497870054834168						-0.187101787745241						-0.216456106869963	-0.13445865015779	-0.327119462515016	
GTEX-13QJC			0.260452186028637		-0.084987975548266	0.139959646871391	0.283795135847379			0.0952951558483475		0.233788873421378		0.052749556182895			0.512912913623803	
GTEX-13RTJ			0.72246116577697		0.416415560516854	0.490460432449675	0.472279877650102	-0.146022832287376				0.543156357549645	0.460228313882598	0.479978751827277	0.608893187771399		0.408886786357123	
GTEX-13RTK		0.558790819331869	0.898870212125737						0.716391223714896						0.870162720928437		1.01344739694223	
GTEX-13S86			-0.150698925457861						-0.123721147426261								-0.140584333421145	
GTEX-13SLW					-0.518620204493966	-0.175577742283145	-0.292383425621189	0.163985764594803				0.0976913901522797		-0.285766510372904	-0.118604981336442			
GTEX-13U4I		-0.110494285995625	-0.277577478807188					0.108054522084457	-0.0595359145893902		-0.106806956489213			0.0881718657646926	-0.155591209736059		-0.456745873735014	-0.0882487452965172
GTEX-13VXU			0.389164492536054			0.488339669627993						0.491823760191174		0.631931156291182	0.552031919498198	0.458369969328477	0.215200625345868	
GTEX-13W3W	0.232959323957211	0.245253036291362	0.385565614935584						0.625262633844055		0.334812952802955			0.480472925534885	0.382661382586094			0.0157542311284035
GTEX-13W46		-0.298306910177606	-0.464003479677203						-0.392345487058494						-0.417006118154581		-0.628319520120533	
GTEX-13X6H			0.205746770981316						0.238632751498974		-0.1066286820788			-0.239176716388269	-0.0503406714221038		-0.579887919970609	
GTEX-13X6I		-0.0438530561737636			0.129225859298541		-0.205602314495733	-1.60432731586121	0.100034282960021					-0.0706022582725548	0.00701557519043565			
GTEX-13X6J					1.32326541394332	1.04799352702464		0.222770736393927				0.977746256624419		1.10732224865437	1.14896333928295		0.968701478939568	
GTEX-13X6K		-0.147937321363106	-0.251436723325831		-0.115347391352324	-0.188066993701	-0.204154773504855	0.0346759754832216	-0.0379225996349639			-0.0456920038197527		-0.107361945197183				
GTEX-145MF			0.717401594884193						0.901634234636843			0.822308849360757		0.832800992948395	0.872127151159652	0.766314882458962		
GTEX-145MH		-0.106559922115535	-0.217546214306036		-0.565677127583302	-0.154803376857991		0.0869971380246123				-0.0417776403091371		-0.149420545783132		-0.115826865975448	-0.0347062841814633	
GTEX-145MI						-0.671782132389102								-0.540173203402968	-0.668820860418034		-0.277372274422728	
GTEX-145MO		-0.317810223516155	-0.276365713723933					-0.184449003043603	-0.383735775929392		-0.272361042895738	-0.266096963859573		-0.457355488386797	-0.408651611057651	-0.346150936664343		
GTEX-146FH		0.035885379322377	0.0381809944432936					0.426379379196792	0.028840610035471						0.122555551899177			0.207283774488881
GTEX-146FQ		0.239423914703085	0.327244000395216						0.50306610361554		0.322057988549101		0.470940565077712	0.332646599584113	0.425435329235994		0.726299829389368	
GTEX-146FR	-0.148391040702433	-0.164391452400982	-0.20735982116473						-0.28780950408496	-0.0951557175715221	0.00581844075226447				-0.207825005170596		0.393209441240667	-0.227239766482807
GTEX-14753	0.317827297508292		0.0440619249908717									0.105185478627952		0.211044976590298	0.180909804734453	0.124324011632488	0.417217060436531	
GTEX-1477Z					0.497960497428144			0.520933882222381				0.351786657452935	0.247079464066442	0.277460855823457			0.322670919948152	
GTEX-147F4	-0.576430592341556	-0.375931093125561	-0.675574551714781		-0.613500960443934							-0.365042004311454		-0.657157973251024	-0.560737744253958	-0.425327235423823	-0.672675175849361	
GTEX-147GR						-0.540086972286646	-0.539214065870983	-0.339329360995369				-0.431034946535565		-0.620444073561475	-0.515991863674118	-0.395664403160262	-0.429363203805648	
GTEX-147JS			-0.0516389828354544					0.438663257149252					0.00593391490272206	0.0711994506004485		0.117948639804527		
GTEX-148VI									-0.559149772820124		-0.519902496640863				-0.767758046176377		-1.0088972346877	
GTEX-148VJ			-0.125653569278421					0.251911070713163	0.303239529731069			0.168557333413478	0.387701783405044	0.0814251286067415	0.152073102241147	0.146837420145532	0.180750334074698	
GTEX-14A5H			0.724922255242746					0.720940602468516				0.640141243089903		0.531387204936483	0.794894937562754	0.637085783521713	0.65772930801221	
GTEX-14A5I	0.310859569314338	0.223093616085724						0.642375286197536				0.352178771961451			0.316808194038879			0.218602428526575
GTEX-14A6H			0.982894809300123						0.973756754070217					0.948843886959503	1.05171972348946	0.837405669061038	0.875391319751202	
GTEX-14ABY						-0.232452021125943						-0.165549853947569	-0.0750235404055899	-0.0430504745650068	-0.267434789869871	-0.171444369638036	0.199926889136867	
GTEX-14B4R		-0.409027953676956	-0.28474966248388						-0.507959255203834	-0.638575312186924				-0.53207094980728		-0.483649217280671	-0.166801417525982	
GTEX-14BIL					-0.000690945584190589							-0.113983241087305	-0.0125019300559269		-0.0930417052919058	-0.0921728762470367		
GTEX-14BIM		-0.4362913571186				-0.640667085781648	-0.709374821935444		-0.545782754995582			-0.59729852339943			-0.647480427813775			
GTEX-14BIN			-0.134611216133275			-0.148511344663641	-0.106441069946325	0.164082501214232	-0.098900698399452			-0.0777857580178989		-0.128097644581926	-0.158129540952306		-0.0806196375157313	
GTEX-14BMU	-0.251116817088733	0.0884122816697164	0.410302600744274					0.504724594405802	0.17919626612191		0.099005217989409			-0.000955115871253435	0.203407335467201		-0.320973332543634	0.148751782654269
GTEX-14BMV		0.331335114106089	0.72231602080243			0.48955491999664						0.436565529990363	0.579575702377365	0.321043748453482	0.566760907405377		1.06145565563843	
GTEX-14C38	-0.784571938638695								-0.595360179289804					-0.47298181471046		-0.364942387295001	-0.823850633154763	
GTEX-14C39	-0.345169153676887	-0.459730236011656	-0.368855041630533			-0.628951517849563		-0.377090082884221			-0.541600196745853	-0.517488551282441		-0.778950661746127		-0.533530197996225	-0.035460979522149	
GTEX-14C5O		0.343513712712909	0.464045127722294		0.67029719441234	0.470532664466434	0.512755980450996	0.761671043532741	0.634228426038918			0.519541653598371	0.463071074793995	0.579671030348811	0.549454736576253	0.424568063828939	0.353570427095927	
GTEX-14DAQ	-0.932743747434067	-0.774964441186793	-0.974439308273625					-0.570827788401212	-1.13757470648907			-0.939252613601716		-1.05778801905972	-1.1115643513784		-0.924327115585257	-0.616250053680612
GTEX-14DAR	-0.161893763930292		-0.112397390943332						0.0365715600555356		0.0389977792716274		0.19754145182922	-0.0265579357526394	-0.0428106983272117	0.0319574484531039		
GTEX-14E6C		0.494081594191165	0.507052509593384					0.746410307804772				0.692527476181038		0.727305075653705	0.767564230659986		0.915374677128238	
GTEX-14E6E	-0.160049650768824		-0.372287648369876					-0.0759993358014027	-0.433610802247552		-0.19259167988829		-0.0586844912450871	-0.486726122362074	-0.305275592567961	-0.228994795884779	-0.111745261783201	
GTEX-14E7W		0.377320855716537	0.525456456905072			0.554040851312875						0.545989935736051			0.583442910352695	0.499897340347845	0.52856186532354	
GTEX-14H4A	0.279854397406077								0.420680439331192									0.229359071992278
GTEX-14ICK									-0.333059743453743				-0.0568278676471831		-0.339220462456745		-0.269635923551123	
GTEX-14ICL		-0.0637092358974065	-0.140771210906467						-0.192335348504299		0.0349288161745471			-0.276220556674639			-0.394194343620783	
GTEX-14JG1			0.678619726079758			0.831666070737349	0.822774411205461					0.817207687587777		0.742043691312021	0.852184861910047			
GTEX-14JG6	0.129845773034529		-0.285782084296939					-0.03078933448901	-0.229113896121263		-0.178769339215908				-0.235379327924566			-0.385690948898662
GTEX-14JIY					0.10719826629492	0.192059400511584			0.492924920941919	0.20644474853962							-0.1574801156121	
GTEX-14LLW												-0.347259922518622		-0.414569352693517	-0.477199671591865			
GTEX-14LZ3					-0.510844687136859	-0.403998243284208						-0.307932843330534		-0.474196394414293	-0.407718093579502			
GTEX-14PHX								-1.52789693456834			-0.834324891818396			-1.17471451555245	-1.24094029505698	-1.01063620691599		
GTEX-14PII			-0.820422449056495											-0.36402200524901	-0.555774296898921		-0.703305085502243	
GTEX-14PJ2		-0.157634060474602									-0.153577681441367		-0.481975596125914	-0.1910337190506		-0.160802082703963		
GTEX-14PJ4	-0.528866669916547	-0.23721743498516						0.347461468428768	-0.246314083746575		-0.256748282115968		-0.396880390902961	-0.104586146993181		-0.194432472826294	-0.57160388676537	
GTEX-14PJ5			0.0387119587234472						0.415532664446071					0.205197454497899				
GTEX-14PJ6	0.181779158357599	0.273147014744049							0.648838596538585		0.366651337826064			0.301747451816056	0.468193834307398		0.241227072718251	0.59496832922344
GTEX-14PJM		-0.201204488480796	-0.475140385035013		-0.262448930430959	-0.260425011535206			-0.164512205547414		-0.0712351750697558	-0.187454179187758			-0.272491618314689		0.213849699686109	-0.090940598534321
GTEX-14PJN			0.493010513155066						0.610992426005991	0.518086530756572	0.51480534937919			0.696766181401467		0.500188004857111		
GTEX-14PJO					-0.173795492598699		-0.186164057929364				-0.155691928289762		-0.213080412111765	-0.44554116497513			-0.162104759990363	
GTEX-14PK6	-0.671513591781539	-0.313679743083072	-0.348947164805559					0.113371469052588	-0.484791401039332		-0.229324025573901			-0.500016785784752	-0.46958218590412		-0.309650800999546	
GTEX-14PKU			-0.600816841183527								-0.315454322386191			-0.770366349596643			-0.178075426285251	-0.255556927941961
GTEX-14PKV	-0.431347709787498							0.0413964098156746	-0.248749276224668		-0.129639808488788			-0.262081346702205			-0.586262654643682	
GTEX-14PN3	0.198490902256808							0.851706301044233			0.439598421200047				0.549024768302657		0.258583322700048	0.776144292990009
GTEX-14PN4			-0.886004734616546		-0.869038657623267	-0.818292398129042	-0.82546330398736			-0.893266200858571	-0.67807184184881	-0.721784657717839			-0.867708011441476		-0.634076650419284	
GTEX-14PQA					1.26202531723452	0.932925835980973						0.885186514294026					1.04269638936091	
GTEX-14XAO	-0.917037887789482													-1.03672410413571	-1.069682272432		-0.943363567534888	
GTEX-15CHC		0.459004679697773								0.627825246274253				0.562667283573298	0.756100230403871		0.347982292585521	
GTEX-15CHQ			-0.0114716211723681		0.168268322871723	0.0718760930007328	-0.0372640713195728	0.401335357577243				0.0786475754264852		0.0780491121666085			0.0598497302443667	
GTEX-15CHR	-0.441718400566498												-0.275599047818448	-0.298052866306753			-0.204415216268883	
GTEX-15D1Q			0.680239427098151											0.482459459684273	0.639243213912611		0.650505638912201	
GTEX-15DCD					-0.286827952457591	-0.400207590722245	-0.297122694019742		-0.342828094863644			-0.304763698044444			-0.344428899217943			
GTEX-15DYW	-0.419712006894008	-0.148042448240391				-0.163035150481049	-0.0934345017983784	0.399879944152151	-0.114838502589048		-0.0426190269825592			-0.198021359508322	-0.178736207889141			-0.0810845985672575
GTEX-15DZA		-0.298892512729857	-0.385017440185507					0.0310474171607407									-0.240514736569676	
GTEX-15EO6						0.420067917751498	0.423160955104302	0.756759959820474				0.487816984209735		0.335276112337042			0.726023624601342	
GTEX-15EOM			-0.00699549988478884						-0.211693250705139						-0.170174972612096			
GTEX-15ER7	-0.102622873574599	0.141283522668668			-0.0504165618712114	0.19551424970259	0.038237844639134	0.467643461358041	0.235252793038469		0.15818082104432	0.189443386231487		0.265906912633188	0.190633470670624		0.159440631415128	0.1765632201758
GTEX-15ETS		-0.112822181476256	-0.226365404071287					-0.89617974606224	0.0457819017546358						-0.0671860881677426		-0.415934513029466	
GTEX-15EU6	0.589583105041411		0.709455201467689						0.933965128364647	0.78396006236658	0.76879066317705			0.873941735653985	0.860376818574028		0.887041353369519	
GTEX-15G19		0.611426778700753			1.1011169172615	0.860966477389383		0.0858271637902636				0.832530595193334		1.00449311836757	0.924634405782158	0.751004726653873	0.478296064434217	
GTEX-15G1A			0.177446314023207											0.197413674359095			-0.194748548680364	
GTEX-15RIE								0.161912795365516	-0.287705343432913					-0.359935102664891		-0.283623557546923	-0.330056050587998	
