id	gene1
GTEX-111FC	-0.314916634613407
GTEX-111VG	-0.214406381108329
GTEX-111YS	-0.855117165308586
GTEX-117XS	-1.07682898423798
GTEX-117YW	-0.975865082268393
GTEX-11DXY	-0.133212356027643
GTEX-11EI6	0.0110354253358075
GTEX-11EQ8	-0.141156292534871
GTEX-11EQ9	-0.502318842154395
GTEX-11GS4	0.83869954618298
GTEX-11LCK	0.331958725907309
GTEX-11NUK	0.779512573168188
GTEX-11P82	-0.247837480703873
GTEX-11TUW	0.630299493847908
GTEX-11ZUS	0.530794007903671
GTEX-1212Z	0.261205980306208
GTEX-12BJ1	-0.412823870245401
GTEX-12C56	1.18492992091824
GTEX-12WSH	1.3853132171627
GTEX-12WSL	0.195398397319997
GTEX-12WSM	-0.00544065419301329
GTEX-12ZZY	-0.651524580451017
GTEX-13111	-0.105607521076014
GTEX-13112	-0.0178300893603653
GTEX-139TT	0.24860466842383
GTEX-13FTW	0.766649612440939
GTEX-13N2G	-1.30763790304649
GTEX-13NZA	0.406569009416721
GTEX-13NZB	0.403587684351021
GTEX-13O1R	-0.565792755944045
GTEX-13O21	-0.554719884722295
GTEX-13OVH	0.0204348390749893
GTEX-13OVK	0.620287587441667
GTEX-13OVL	-0.809741464173781
GTEX-13OW5	0.265790573911727
GTEX-13OW6	0.732207841546521
GTEX-13OW8	0.511218328607781
GTEX-13QJ3	-1.08244350448395
GTEX-13VXU	0.102321122362284
GTEX-145MF	0.748727784477524
GTEX-145MH	0.811446453643213
GTEX-145MO	0.777695904329313
GTEX-14753	0.592123153258117
GTEX-147F4	0.762342412623704
GTEX-147GR	-0.480699074570364
GTEX-147JS	0.108913592058741
GTEX-148VJ	0.364759804062866
GTEX-14A5H	-0.209064346743138
GTEX-14A6H	0.0404849906930079
GTEX-14ABY	-0.09239479037414
GTEX-14B4R	0.0481106855109037
GTEX-14BIL	0.125624948811325
GTEX-14C38	1.10543274614243
GTEX-14C39	0.113790454091269
GTEX-14C5O	-0.509839228676419
GTEX-14DAR	0.874897216071421
GTEX-14E6E	0.194365248732084
GTEX-14E7W	0.0266392687712558
GTEX-14PHX	-0.901027312319233
GTEX-14PJ2	0.0789776196907459
GTEX-14PJ4	0.938272662488899
GTEX-14PJN	0.142819965239334
GTEX-15G19	-0.271082989144752
GTEX-15RIE	-0.186143728626034
GTEX-15RIF	-0.246261334398155
GTEX-15SHV	-1.30024312286156
GTEX-15SKB	0.132295317474055
GTEX-16MTA	-1.06224506986766
GTEX-16XZZ	-1.62120139545038
GTEX-16YQH	0.551995790970986
GTEX-16Z82	0.322823479615979
GTEX-17F97	1.17329340291095
GTEX-17GQL	0.730648724830604
GTEX-17HGU	-0.280798418904647
GTEX-17HHY	0.986258145043556
GTEX-17HII	0.549428383614118
GTEX-17KNJ	0.39449695258685
GTEX-17MF6	0.32933650308221
GTEX-17MFQ	0.238129566578614
GTEX-183FY	-0.680673989378178
GTEX-1A3MV	0.297299982215578
GTEX-1A3MX	-0.255466452703995
GTEX-1AX8Z	0.117184719616043
GTEX-1AX9I	-0.167865663841103
GTEX-1AX9J	-1.07153252852806
GTEX-1AX9K	-0.14074690108672
GTEX-1AYCT	1.07473653971478
GTEX-1B8KE	0.76797049004323
GTEX-1B8KZ	-0.757399819542439
GTEX-1B8SF	1.1206205320703
GTEX-1B996	-0.249829982087041
GTEX-1BAJH	-0.75516584600323
GTEX-1C64N	-0.0062318414979205
GTEX-1C6VR	0.431913628410135
GTEX-1CAMR	0.0180541978849602
GTEX-1CB4J	-0.90855920089883
GTEX-1E1VI	-0.683257324541448
GTEX-1EU9M	0.101612690031829
GTEX-N7MS	-1.12116464331874
GTEX-NPJ8	-0.508873903680231
GTEX-O5YT	-1.49418239599747
GTEX-OHPM	-0.559519518444841
GTEX-OIZH	-0.582902022601205
GTEX-OIZI	0.839293160053618
GTEX-OOBK	0.280693063166512
GTEX-OXRL	0.941271694876543
GTEX-PLZ5	-0.42770976915371
GTEX-PLZ6	1.27390724689249
GTEX-PW2O	0.596442788431149
GTEX-Q2AI	0.728188382483501
GTEX-QEG4	0.156191642927549
GTEX-QEG5	0.0590818776559239
GTEX-QMRM	0.545820453529085
GTEX-QV31	-1.51587024024453
GTEX-QV44	0.620076811469209
GTEX-R55C	0.37613354702484
GTEX-R55E	0.480604276956421
GTEX-REY6	0.160297017975076
GTEX-RM2N	-0.265604201318898
GTEX-RN64	-1.01505839213993
GTEX-RUSQ	-0.0250673093054877
GTEX-RWSA	-0.305178363736817
GTEX-S33H	-0.914570366357026
GTEX-S3XE	0.89300176724258
GTEX-S4Q7	0.183156710349408
GTEX-S4Z8	-0.268250695087174
GTEX-S7SE	0.0964267753254552
GTEX-S95S	0.373452933982597
GTEX-T5JC	0.872247925310353
GTEX-T6MN	-0.254073164682029
GTEX-T8EM	-0.557462906820758
GTEX-TKQ2	0.428692497671198
GTEX-U3ZH	-1.20529623785216
GTEX-U3ZM	0.531904471112457
GTEX-U4B1	-0.283193496956734
GTEX-U8T8	-1.01856368146848
GTEX-U8XE	0.0521132493744589
GTEX-UPJH	-0.544896177979521
GTEX-V1D1	-0.640000275941976
GTEX-V955	-0.173710094925072
GTEX-WFG8	-0.397949379998266
GTEX-WFON	-0.650754902513477
GTEX-WH7G	-0.605352146742682
GTEX-WHSB	0.629289514563158
GTEX-WHSE	0.609117620325072
GTEX-WK11	-0.101469482789004
GTEX-WOFM	-0.0380791906749182
GTEX-WVLH	-0.235865937903494
GTEX-WY7C	0.879264525797535
GTEX-WYJK	0.246963398111188
