id	gene1
GTEX-111FC	0.0688420188468557
GTEX-111VG	0.181790746785379
GTEX-111YS	-0.331928829108778
GTEX-1122O	0.216684364699588
GTEX-1128S	0.0367746115942989
GTEX-113JC	-0.496760952022482
GTEX-117XS	-0.288794996598705
GTEX-117YW	-0.685402869857014
GTEX-1192W	-0.978672712442152
GTEX-1192X	-0.040512410202569
GTEX-11DXX	-0.0613802188453007
GTEX-11DXY	-0.260824451144683
GTEX-11DZ1	0.394447711981886
GTEX-11EI6	-0.571705702073015
GTEX-11EM3	0.0145310219937836
GTEX-11EMC	-1.03927119425542
GTEX-11EQ8	1.61307708552766
GTEX-11EQ9	-0.50213275996391
GTEX-11GS4	-0.449774098947681
GTEX-11GSO	-0.139601637825181
GTEX-11GSP	-1.07829847607176
GTEX-11I78	0.0699533284728915
GTEX-11LCK	0.107764903001532
GTEX-11NUK	0.381492358533864
GTEX-11P81	0.0378119517258298
GTEX-11P82	-0.97830814450199
GTEX-11TTK	-0.247894011302542
GTEX-11TUW	0.727621103312931
GTEX-11UD2	-0.106032775759224
GTEX-11VI4	0.529427391439178
GTEX-11WQK	-0.314799045071753
GTEX-11XUK	-1.12845411259356
GTEX-11ZTS	-0.456583453426351
GTEX-11ZTT	0.745307884832388
GTEX-11ZUS	-0.406858025324523
GTEX-11ZVC	0.515221745442199
GTEX-1211K	0.0640180159938393
GTEX-1212Z	0.346797276117171
GTEX-12584	-0.181933732417106
GTEX-12BJ1	-0.738612200127878
GTEX-12C56	-0.970784021929672
GTEX-12KS4	0.123073423425129
GTEX-12WSA	0.527916569279741
GTEX-12WSE	-0.654493575595127
GTEX-12WSF	1.07243183617649
GTEX-12WSG	-0.729239717261481
GTEX-12WSH	-0.00689734236238001
GTEX-12WSJ	0.62238796131932
GTEX-12WSK	0.0971994473692382
GTEX-12WSL	0.755240034434312
GTEX-12WSM	-0.276661138305499
GTEX-12WSN	-0.0585571881496484
GTEX-12ZZW	-0.599428732670925
GTEX-12ZZY	0.142503179793881
GTEX-12ZZZ	0.020947764567581
GTEX-13111	-0.196912167355519
GTEX-13112	-1.57343486670627
GTEX-1313W	-0.498172141915304
GTEX-1314G	-0.656389095538576
GTEX-131XG	0.108230992456182
GTEX-131XW	0.516691518574654
GTEX-131YS	-0.481415025700082
GTEX-132NY	-0.0939988498481777
GTEX-132Q8	-0.871695417724397
GTEX-133LE	0.08300206353987
GTEX-139D8	0.283254037936525
GTEX-139TT	0.0275840794921612
GTEX-139UW	-0.589458786146434
GTEX-139YR	0.273430465201675
GTEX-13CF2	0.0327538347046244
GTEX-13CF3	-0.140275693786271
GTEX-13D11	0.0588789863012419
GTEX-13FH7	0.0331849370074111
GTEX-13FHO	0.24095339679784
GTEX-13FLV	-0.179219581782732
GTEX-13FTW	-0.106094659552558
GTEX-13FTX	-0.375632910724219
GTEX-13FTY	-0.067950195676631
GTEX-13G51	0.663763774341112
GTEX-13IVO	-0.907367020723313
GTEX-13JVG	0.371167487629962
GTEX-13N2G	-0.179521689890461
GTEX-13NYC	0.359518032849091
GTEX-13NYS	0.101750752060491
GTEX-13NZ8	-0.280496511922034
GTEX-13NZA	-0.0386136753118562
GTEX-13NZB	0.634467441063245
GTEX-13O1R	0.611506123163384
GTEX-13O21	-0.199462261181802
GTEX-13O3O	0.569393015635417
GTEX-13O3P	-0.056564309634492
GTEX-13O3Q	-0.103023458764196
GTEX-13OVG	0.0338282826623868
GTEX-13OVH	-0.287907810214787
GTEX-13OVJ	-0.847272020996149
GTEX-13OVK	0.284601125769493
GTEX-13OVL	0.163928957364007
GTEX-13OW5	0.126203746486623
GTEX-13OW6	-0.0134028205380726
GTEX-13OW7	-0.539057124515013
GTEX-13OW8	0.389774731843924
GTEX-13PL6	-0.0754428708401644
GTEX-13PL7	-0.3515973448122
GTEX-13PVQ	0.284841306766114
GTEX-13PVR	0.144686601197227
GTEX-13QBU	1.35150152897103
GTEX-13QIC	-0.247352009689895
GTEX-13QJ3	-0.152168945050743
GTEX-13QJC	0.14885457635835
GTEX-13RTJ	0.464349721403695
GTEX-13RTK	0.719460532902125
GTEX-13S86	-0.149083332380589
GTEX-13SLW	-0.138064382889096
GTEX-13U4I	-0.107156193323797
GTEX-13VXU	0.457314268610666
GTEX-13W3W	0.333858701868261
GTEX-13W46	-0.329084501456264
GTEX-13X6H	-0.061743092974861
GTEX-13X6I	-0.0289042016587975
GTEX-13X6J	0.965240687418732
GTEX-13X6K	-0.146957959637826
GTEX-145MF	0.757265616728788
GTEX-145MH	-0.114094513248122
GTEX-145MI	-0.584980338372853
GTEX-145MO	-0.360026742950833
GTEX-146FH	0.0656122376698325
GTEX-146FQ	0.353500153223149
GTEX-146FR	-0.186142293742051
GTEX-14753	0.136625985092396
GTEX-1477Z	0.313712827785387
GTEX-147F4	-0.447634784438301
GTEX-147GR	-0.468105470059811
GTEX-147JS	0.102967733352647
GTEX-148VI	-0.592765852387573
GTEX-148VJ	0.146005907433396
GTEX-14A5H	0.683917170155865
GTEX-14A5I	0.308439732347003
GTEX-14A6H	0.872754574895418
GTEX-14ABY	-0.189598954583936
GTEX-14B4R	-0.491656916860257
GTEX-14BIL	-0.0966959654658158
GTEX-14BIM	-0.555936804924126
GTEX-14BIN	-0.118483635880071
GTEX-14BMU	0.141781986745641
GTEX-14BMV	0.463514190737715
GTEX-14C38	-0.43857567603701
GTEX-14C39	-0.548549008600796
GTEX-14C5O	0.448266202520557
GTEX-14DAQ	-0.936340887387601
GTEX-14DAR	0.00872356131330418
GTEX-14E6C	0.652158526786883
